Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,102.200,10.608,6.051,8.329,9.428,11.671,15.264,17.698,24.966,29.443,0.094
5,95.800,10.735,6.207,8.157,9.530,12.347,15.712,18.361,23.199,29.710,0.093
10,105.600,10.623,5.878,8.273,9.538,11.646,15.609,18.541,23.449,32.731,0.094
15,109.400,10.430,5.806,8.316,9.765,11.839,14.118,16.086,21.359,24.307,0.096
20,110.200,10.435,6.086,8.050,9.586,11.888,13.955,15.785,26.992,49.497,0.096
25,105.400,9.762,5.683,7.913,8.980,10.751,13.069,15.375,21.111,43.021,0.102
30,103.600,10.510,4.764,8.124,9.310,11.760,15.360,17.828,23.921,31.462,0.095
35,104.600,10.427,6.219,8.135,9.441,11.815,14.733,17.085,20.206,32.975,0.096
40,101.400,10.734,5.133,8.201,9.528,12.403,15.757,17.533,21.844,42.616,0.093
45,101.200,10.119,5.399,8.055,9.064,11.365,14.249,16.618,22.587,25.837,0.099
50,103.600,10.457,5.991,7.979,9.074,11.446,15.653,19.040,25.829,38.318,0.096
55,105.400,9.541,5.730,7.919,8.977,10.356,12.577,14.079,20.439,23.359,0.105
60,21.000,9.520,6.795,8.053,9.003,10.411,12.370,13.496,14.759,18.773,0.105
