Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1604.800,6.218,0.273,2.367,3.888,8.111,13.404,16.230,31.818,137.770,0.161
5,1244.200,8.015,0.268,3.607,4.490,11.416,14.986,17.554,35.868,57.212,0.125
10,1403.000,7.109,0.236,3.267,4.146,10.449,14.188,15.879,28.600,70.573,0.141
15,1244.200,8.013,0.365,3.584,4.659,11.382,14.431,16.524,29.313,58.720,0.125
20,1217.800,8.182,0.487,3.606,5.078,11.598,14.652,16.900,29.246,64.724,0.122
25,1293.800,7.706,0.242,3.545,4.539,10.961,14.297,15.970,28.633,59.745,0.130
30,1397.400,7.139,0.205,3.317,4.176,10.562,14.138,15.720,28.206,53.017,0.140
35,1290.400,7.724,0.351,3.556,4.655,11.225,14.384,15.992,28.173,52.513,0.129
40,1657.800,6.016,0.214,2.414,3.757,8.636,13.476,15.443,27.689,72.537,0.166
45,1443.000,6.908,0.213,3.227,4.089,10.125,13.824,15.580,28.041,56.768,0.145
50,1313.400,7.601,0.288,3.491,4.510,10.888,14.302,15.861,28.449,71.097,0.132
55,1294.200,7.689,0.284,3.502,4.536,11.167,14.236,15.735,28.025,56.885,0.130
