Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,721.400,8.537,1.205,3.907,7.654,11.666,14.703,16.270,33.021,81.194,0.117
5,548.800,11.215,1.721,8.620,11.112,13.725,15.469,16.266,36.626,51.347,0.089
10,658.000,9.791,1.033,7.052,9.969,12.858,14.670,15.515,20.280,46.778,0.102
15,550.600,11.337,2.205,9.096,11.150,13.399,14.912,15.714,19.331,46.508,0.088
20,548.200,11.448,2.873,9.051,11.215,13.437,14.970,15.792,17.959,50.281,0.087
25,574.600,11.007,1.581,8.880,10.799,13.256,14.827,15.638,17.354,45.451,0.091
30,620.400,10.149,0.898,7.918,10.409,13.039,14.747,15.463,16.831,46.766,0.099
35,581.400,11.023,1.874,8.654,10.953,13.352,14.906,15.699,17.291,49.126,0.091
40,743.400,8.479,0.978,3.589,8.534,12.128,14.492,15.508,19.127,50.576,0.118
45,657.400,9.584,1.355,7.257,9.816,12.654,14.397,15.261,16.848,46.057,0.104
50,589.400,10.710,1.699,8.446,10.674,13.099,14.716,15.429,16.954,49.777,0.093
55,578.200,10.973,1.791,8.793,10.943,13.247,14.691,15.397,16.623,49.982,0.091
