Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,27.400,8.439,0.908,6.129,7.979,10.150,12.925,14.686,25.847,39.098,0.118
5,24.800,8.194,0.495,5.020,7.477,9.941,12.277,14.475,39.681,40.150,0.122
10,29.000,6.651,0.454,4.278,6.302,8.711,10.660,12.855,14.626,18.266,0.150
15,24.400,9.206,0.685,4.220,6.634,10.441,14.711,38.303,42.484,52.967,0.109
20,20.000,9.875,0.347,4.737,6.268,11.020,22.736,29.081,58.795,58.795,0.101
25,22.000,8.038,0.569,3.108,5.996,8.562,20.210,28.183,39.529,40.981,0.124
30,34.800,6.136,0.241,3.431,6.323,8.087,10.714,11.970,17.000,17.014,0.163
35,28.600,6.314,0.280,3.781,6.347,8.971,10.260,11.989,18.186,19.497,0.158
40,20.400,7.486,0.405,3.958,6.344,8.279,12.110,17.119,34.851,47.134,0.134
45,28.800,6.442,0.333,3.504,6.614,8.799,10.584,11.977,29.949,39.967,0.155
50,35.600,5.560,0.300,2.440,5.089,7.447,9.527,11.551,36.856,39.196,0.180
55,29.200,6.247,0.341,2.712,5.575,8.156,11.445,15.344,23.896,53.390,0.160
60,6.000,5.862,0.480,3.187,5.639,8.155,10.478,12.222,13.973,13.973,0.171
