Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,25.000,50.295,27.228,41.116,46.500,52.827,60.906,77.464,164.102,169.104,0.020
5,28.400,47.489,24.722,35.954,41.346,47.116,58.349,110.628,143.769,199.767,0.021
10,29.200,41.553,19.562,31.964,37.478,43.567,49.668,59.544,140.762,147.541,0.024
15,23.400,49.076,20.447,32.766,37.812,57.090,94.135,101.686,137.707,141.096,0.020
20,22.200,56.869,12.914,34.022,45.060,72.466,98.705,105.376,140.480,147.012,0.018
25,26.600,51.631,18.329,35.522,43.448,64.095,83.317,95.805,136.779,144.357,0.019
30,31.400,35.139,14.197,27.868,33.006,37.334,44.034,54.599,132.654,142.923,0.028
35,31.200,34.635,11.927,27.421,32.282,39.403,48.358,52.634,67.935,189.044,0.029
40,23.800,46.961,18.011,33.123,38.715,55.879,92.055,97.985,103.155,137.150,0.021
45,29.000,32.023,13.164,25.937,31.262,35.415,43.687,54.405,64.019,67.240,0.031
50,34.000,29.898,11.199,24.973,29.760,33.313,37.975,41.281,88.238,92.652,0.033
55,27.200,32.395,9.350,25.750,31.442,37.846,44.034,47.360,79.416,90.670,0.031
60,6.000,27.637,11.722,22.479,30.388,33.639,36.780,37.808,39.028,39.028,0.036
