Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,317.400,13.514,1.828,10.571,13.415,16.203,18.781,20.225,25.653,34.315,0.074
5,290.000,14.618,3.350,9.608,12.179,15.208,18.879,42.652,49.462,84.156,0.068
10,325.800,12.739,1.342,9.550,11.716,14.355,16.897,18.387,45.403,83.447,0.078
15,263.400,16.570,1.293,9.810,12.547,16.698,37.788,44.013,50.778,85.817,0.060
20,246.800,18.267,1.976,10.728,14.090,22.411,38.458,45.065,50.055,82.309,0.055
25,256.600,17.042,3.272,10.664,13.550,21.091,29.945,38.995,48.368,78.411,0.059
30,345.800,12.432,3.554,9.484,11.954,14.150,16.116,17.576,43.811,84.921,0.080
35,333.600,12.730,3.767,9.069,11.734,14.518,17.130,21.327,46.118,51.566,0.079
40,266.000,17.856,4.063,11.163,14.203,19.894,35.978,43.960,48.758,83.294,0.056
45,360.000,12.122,1.513,9.031,11.282,14.102,16.834,19.142,38.319,75.548,0.082
50,382.800,11.724,1.767,8.250,10.801,13.460,15.800,17.498,43.939,51.989,0.085
55,364.800,12.170,2.037,9.024,11.849,14.614,17.284,19.576,25.408,54.769,0.082
60,82.400,10.965,1.699,8.587,10.767,13.187,15.107,16.206,17.692,20.043,0.091
