Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,21.200,60.028,13.802,44.566,54.195,70.987,88.763,91.645,162.000,214.052,0.017
5,32.600,51.425,11.875,35.981,47.283,66.398,79.689,84.165,95.749,102.704,0.019
10,52.400,39.266,8.281,29.266,32.721,51.946,67.248,72.375,84.184,88.131,0.025
15,46.600,37.413,8.570,24.611,31.646,52.144,63.903,71.788,77.600,81.606,0.027
20,41.600,43.942,8.319,29.650,37.239,57.905,69.464,72.534,79.475,88.183,0.023
25,39.800,44.215,11.429,29.804,37.126,54.816,70.546,77.615,112.780,157.858,0.023
30,31.400,47.931,24.547,34.648,43.684,57.728,70.256,83.588,98.170,104.502,0.021
35,17.800,86.600,26.602,38.724,79.045,129.032,153.066,188.658,213.178,213.178,0.012
40,23.200,66.178,26.293,33.229,43.937,81.344,158.725,184.989,230.059,257.683,0.015
45,19.400,86.254,26.257,43.128,87.311,106.374,152.941,184.091,272.656,272.656,0.012
50,19.400,98.860,15.841,41.913,68.037,153.694,186.472,237.547,276.922,276.922,0.010
55,25.600,66.885,23.307,39.649,54.842,75.866,137.346,155.653,223.700,266.863,0.015
60,3.200,48.138,31.570,38.821,42.955,52.436,77.147,86.936,86.936,86.936,0.021
