Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,122.800,37.531,31.495,34.905,36.622,39.137,42.991,45.469,49.245,50.402,0.027
5,132.600,36.861,31.600,34.508,35.874,38.130,41.927,44.621,47.500,51.537,0.027
10,136.200,36.887,31.392,34.384,35.985,38.453,41.391,44.594,48.736,51.565,0.027
15,129.000,36.815,30.966,34.426,35.843,38.015,41.445,43.884,49.108,64.115,0.027
20,131.800,36.331,30.990,34.174,35.634,37.436,41.016,42.935,47.030,48.984,0.028
25,133.400,36.871,30.676,34.463,35.896,38.171,41.812,44.338,49.103,52.526,0.027
30,136.200,36.447,30.785,34.263,35.700,37.759,40.681,43.102,47.608,49.490,0.027
35,135.600,36.615,30.788,34.315,35.813,38.105,41.262,43.488,47.144,48.871,0.027
40,133.200,36.626,30.782,34.367,35.755,38.134,41.213,43.695,47.621,49.762,0.027
45,134.000,36.594,30.883,34.325,35.725,37.981,41.222,44.099,47.283,49.389,0.027
50,138.000,36.666,30.838,34.278,35.710,38.158,41.706,44.403,48.045,49.430,0.027
55,132.600,36.536,31.225,34.327,35.710,38.083,40.958,43.267,46.845,48.254,0.027
60,26.200,36.608,32.240,34.224,35.471,37.812,41.830,44.433,45.275,47.002,0.027
