Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,627.400,15.833,0.859,6.981,12.938,20.105,26.516,35.831,76.342,214.052,0.063
5,858.600,11.618,0.741,5.715,8.571,14.897,19.889,25.118,64.143,102.704,0.086
10,1148.400,8.676,0.840,3.789,5.335,11.597,15.601,17.763,55.247,88.131,0.115
15,1239.600,8.052,0.350,3.578,4.877,10.988,14.857,16.709,51.813,81.606,0.124
20,1091.800,9.144,0.881,3.885,6.655,12.169,15.396,17.044,57.629,88.183,0.109
25,1034.800,9.671,0.692,3.906,7.615,12.381,15.824,21.441,60.268,157.858,0.103
30,804.800,12.358,0.992,6.264,10.261,14.768,19.390,30.909,59.821,104.502,0.081
35,447.600,22.344,1.062,6.279,12.152,37.957,46.067,56.504,129.032,213.178,0.045
40,575.600,17.316,1.014,6.337,10.680,16.949,41.711,46.394,84.018,257.683,0.058
45,443.000,22.679,1.098,6.464,12.128,38.380,46.126,70.605,125.837,272.656,0.044
50,450.000,22.125,1.188,6.429,11.142,36.775,46.256,73.560,159.333,276.922,0.045
55,677.200,14.708,1.222,6.313,9.032,15.074,37.363,44.761,81.121,266.863,0.068
60,114.600,16.627,1.257,6.542,8.887,17.302,41.959,46.779,82.238,125.167,0.060
