Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,512,512.000,2732,8002,15290,19123,23813,30904,55843,84174,214052
1,593,593.000,3658,7278,13686,16910,21589,28094,46766,75168,162000
2,619,619.000,859,7333,13402,16003,20413,26639,40004,76115,91260
3,684,684.000,3803,6615,12573,14713,19034,25123,35664,60102,106985
4,729,729.000,1655,6127,11518,13550,17885,22117,25207,61746,94897
5,746,746.000,741,6213,10567,13311,16740,22455,31718,57007,87364
6,792,792.000,1563,6242,9477,12910,16543,21226,25639,76052,102704
7,735,735.000,1428,6671,9652,13447,16440,21874,26873,74128,92747
8,879,879.000,1618,4907,8351,11144,14306,18013,21988,61526,86600
9,1141,1141.000,1073,4013,6030,8799,12247,15472,17360,38524,76011
10,929,929.000,1795,4116,7973,10767,13439,17214,30902,66248,88131
11,1136,1136.000,982,3814,5666,8712,11410,15643,17621,55737,81403
12,1192,1192.000,840,3725,5293,8408,11024,15647,17793,59022,77194
13,1067,1067.000,1537,4013,7298,9328,12537,15671,17202,52556,72375
14,1418,1418.000,900,3212,4388,7011,9435,14008,16383,33851,74878
15,1410,1410.000,379,3024,4502,7093,9332,13900,16132,49585,80182
16,1389,1389.000,350,3160,4332,7173,9979,14241,16464,48666,76795
17,1251,1251.000,954,3586,4905,7989,10913,14655,16644,46308,81606
18,1097,1097.000,1304,3826,7091,9121,12065,15228,17318,54002,77574
19,1051,1051.000,1200,3893,7755,9458,12983,15643,17367,58801,76807
20,1074,1074.000,1369,3849,7030,9275,12166,15413,16926,61980,79475
21,1072,1072.000,1160,4031,7862,9303,12590,15576,17251,48207,71750
22,1158,1158.000,890,3671,5126,8624,11380,15149,16849,59762,88183
23,1099,1099.000,881,3931,7189,9135,12086,15120,16811,55246,78568
24,1056,1056.000,1624,3899,7073,9429,12607,15527,17213,57905,75891
25,1004,1004.000,1090,3953,8112,9961,12329,15362,17751,65144,76155
26,1083,1083.000,1403,3889,6922,9166,12264,15148,17367,49961,78252
27,1217,1217.000,938,3693,5934,8126,10968,14670,16597,33162,78402
28,1076,1076.000,1249,3887,7624,9320,12409,15384,17233,53764,77615
29,794,794.000,692,5092,9843,12835,14877,22432,30926,77210,157858
30,571,571.000,1188,9391,14040,17182,20127,30430,40554,73227,98170
31,885,885.000,1272,6162,9159,11287,14283,17707,21395,50554,81911
32,852,852.000,1233,6227,9330,11640,14455,18785,23658,61704,82146
33,870,870.000,992,6142,9052,11488,14080,17163,21071,61037,85092
34,846,846.000,1277,6159,9182,11837,13895,17775,34718,55885,104502
35,670,670.000,1221,5911,9723,14777,15567,37517,43213,78389,141929
36,614,614.000,1062,6162,9568,16352,15535,41715,52735,101354,168246
37,389,389.000,1701,6734,15006,26403,40504,47440,76338,162626,190926
38,278,278.000,1198,8813,39174,36213,44856,53525,83979,131732,191289
39,287,287.000,1311,7443,37735,33887,44385,49215,81103,132657,213178
40,721,721.000,1285,6128,9715,13898,15190,34166,40797,58545,179028
41,552,552.000,1340,6413,10912,18506,17185,43585,49145,158725,207699
42,389,389.000,1206,6664,14468,24958,39882,45525,49950,94339,230059
43,765,765.000,1014,6280,9868,12946,15114,22593,39713,57424,95609
44,451,451.000,1447,6484,11322,22144,38003,45163,52645,149216,257683
45,256,256.000,2493,9828,38896,39781,44839,76617,94504,155244,224235
46,398,398.000,1098,6561,13224,24755,38946,46778,78429,147001,272656
47,659,659.000,1231,6168,8226,15481,15685,39103,46397,83705,176662
48,312,312.000,1766,7530,37829,32558,43733,50699,81909,135831,172512
49,590,590.000,1194,6408,10721,16670,16443,42487,47191,84555,139159
50,564,564.000,1188,6389,10417,17322,16602,42632,46517,116536,233018
51,381,381.000,1380,6318,12164,26002,38753,48268,80383,179442,237547
52,423,423.000,3627,6010,8822,23611,39341,47278,50356,141551,262855
53,652,652.000,1534,6548,10398,15830,15433,39389,48003,84479,276922
54,230,230.000,2780,8764,39902,42584,47231,78663,91108,231982,250337
55,275,275.000,1831,8124,37019,36149,44493,69088,82740,180083,266863
56,701,701.000,1226,6414,9142,14238,15167,34899,42748,79923,137346
57,872,872.000,1269,6058,7681,11509,13576,17649,35962,64462,139860
58,746,746.000,1243,6255,8241,13194,14331,20274,41592,74237,168105
59,792,792.000,1222,6438,8752,12625,14239,18106,41169,62555,155653
60,573,573.000,1257,6542,8887,16627,17302,41959,46779,82238,125167
