Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.400,142.922,60.227,98.096,129.600,172.414,224.147,275.443,317.818,317.818,0.007
5,18.400,143.830,58.411,95.720,127.963,171.722,260.668,287.511,307.071,307.071,0.007
10,18.600,145.234,58.437,106.157,129.636,176.583,233.034,309.158,322.892,322.892,0.007
15,19.600,141.375,58.231,100.027,131.571,159.454,229.134,266.211,374.669,374.669,0.007
20,17.800,149.555,73.014,92.093,124.910,189.274,269.607,291.274,421.693,421.693,0.007
25,17.600,141.657,75.430,98.702,119.348,171.846,231.542,257.203,344.093,344.093,0.007
30,20.400,140.785,73.590,99.523,136.544,156.028,196.856,249.999,280.088,303.546,0.007
35,18.400,146.358,74.219,114.022,134.013,163.670,224.637,267.687,356.820,356.820,0.007
40,15.800,150.527,73.804,110.918,136.740,171.058,242.004,301.999,325.100,325.100,0.007
45,17.600,138.933,58.063,100.784,132.844,165.154,211.187,231.987,354.228,354.228,0.007
50,17.400,141.727,58.651,93.053,126.315,170.617,234.162,251.471,364.794,364.794,0.007
55,19.400,140.890,73.052,106.559,125.338,157.376,217.445,249.835,367.394,367.394,0.007
60,3.600,144.470,77.141,127.041,149.049,168.540,196.559,224.590,224.590,224.590,0.007
