Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1746611223.242327,15585,8,1
2,Payment,1746611223.244777,6225,5,1
1,NewOrder,1746611223.244800,11002,9,1
1,NewOrder,1746611223.244827,13081,2,1
4,Delivery,1746611223.247193,59721,0,1
1,NewOrder,1746611223.247209,15763,3,1
2,Payment,1746611223.247236,8618,6,1
2,Payment,1746611223.251027,6896,5,1
1,NewOrder,1746611223.253419,11773,7,1
2,Payment,1746611223.253504,7451,1,1
1,NewOrder,1746611223.255827,11358,9,1
1,NewOrder,1746611223.255879,11278,6,1
1,NewOrder,1746611223.257938,9277,8,1
3,OrderStatus,1746611223.257941,9735,2,1
1,NewOrder,1746611223.257962,9205,5,1
1,NewOrder,1746611223.260979,8400,1,1
2,Payment,1746611223.262999,9787,3,1
2,Payment,1746611223.265215,18045,7,1
1,NewOrder,1746611223.267178,11813,6,1
1,NewOrder,1746611223.267179,9825,5,1
1,NewOrder,1746611223.267210,13992,9,1
1,NewOrder,1746611223.267247,9777,8,1
2,Payment,1746611223.267698,7201,2,1
1,NewOrder,1746611223.269412,9622,1,1
1,NewOrder,1746611223.272816,10437,3,1
2,Payment,1746611223.274969,6241,2,1
4,Delivery,1746611223.277062,57089,5,1
1,NewOrder,1746611223.277067,11943,8,1
2,Payment,1746611223.279012,6174,6,1
1,NewOrder,1746611223.279069,21180,1,1
2,Payment,1746611223.281226,9807,9,1
1,NewOrder,1746611223.281272,16791,2,1
1,NewOrder,1746611223.283306,14780,7,1
1,NewOrder,1746611223.283334,12390,3,1
1,NewOrder,1746611223.285221,15046,6,1
3,OrderStatus,1746611223.289058,4817,8,1
2,Payment,1746611223.291088,6951,9,1
1,NewOrder,1746611223.293917,17347,8,1
2,Payment,1746611223.295771,20188,3,1
2,Payment,1746611223.298083,6624,9,1
2,Payment,1746611223.298114,4449,2,1
1,NewOrder,1746611223.298131,15477,7,1
2,Payment,1746611223.300302,6488,1,1
1,NewOrder,1746611223.300312,11116,6,1
2,Payment,1746611223.302601,6609,2,1
1,NewOrder,1746611223.304743,13565,9,1
2,Payment,1746611223.306827,6724,1,1
5,StockLevel,1746611223.306975,88931,0,1
1,NewOrder,1746611223.309244,24854,2,1
2,Payment,1746611223.311333,22757,8,1
2,Payment,1746611223.311463,8824,6,1
2,Payment,1746611223.313595,20480,1,1
3,OrderStatus,1746611223.313637,20490,7,1
2,Payment,1746611223.316012,18023,3,1
4,Delivery,1746611223.318365,75532,9,1
1,NewOrder,1746611223.320331,13794,6,1
2,Payment,1746611223.334089,4959,3,1
1,NewOrder,1746611223.334137,14636,8,1
2,Payment,1746611223.334151,6901,1,1
1,NewOrder,1746611223.334158,8654,2,1
2,Payment,1746611223.334172,44265,4,1
1,NewOrder,1746611223.334198,10737,7,1
1,NewOrder,1746611223.334212,16578,5,1
2,Payment,1746611223.334294,6715,6,1
1,NewOrder,1746611223.339159,15729,3,1
