Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.200,168.969,79.083,120.847,142.617,200.021,273.216,315.645,457.721,457.721,0.006
5,16.800,150.936,73.898,126.698,137.499,166.734,204.477,246.946,315.935,315.935,0.007
10,20.000,177.332,121.962,129.360,154.890,203.335,275.481,325.048,445.245,445.245,0.006
15,17.400,152.078,121.092,125.917,137.600,161.976,208.095,246.422,314.704,314.704,0.007
20,18.800,150.987,121.988,126.473,133.487,158.226,191.901,222.443,364.264,364.264,0.007
25,17.400,164.264,120.997,127.990,140.313,188.557,245.982,267.758,386.669,386.669,0.006
30,15.400,156.630,120.729,127.296,139.373,165.873,209.040,275.564,379.684,379.684,0.006
35,17.000,162.101,120.926,126.513,143.490,180.970,228.444,258.137,355.703,355.703,0.006
40,15.400,155.921,120.196,124.496,130.534,158.703,240.201,265.335,384.841,384.841,0.006
45,17.000,159.393,119.220,126.398,135.974,170.182,242.822,250.356,414.115,414.115,0.006
50,19.400,154.028,119.667,126.205,134.899,168.363,221.222,255.640,326.434,326.434,0.006
55,16.800,155.531,120.966,125.320,133.563,172.278,215.046,257.441,360.314,360.314,0.006
60,2.600,200.056,125.897,149.001,160.354,258.722,314.597,332.273,332.273,332.273,0.005
