Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,365,365.000,575,2884,5246,23646,43635,57388,67402,245281,457721
1,439,439.000,530,2393,4108,23113,43924,54363,91510,199781,339448
2,444,444.000,465,2200,4056,22547,44711,57267,78644,164726,273216
3,381,381.000,407,2548,4194,26628,45110,58697,83913,247191,315645
4,457,457.000,484,1917,3522,22162,43894,54784,78562,221191,319521
5,450,450.000,479,1916,3419,21612,43942,57026,79698,151833,686084
6,500,500.000,444,2067,3401,20904,44150,53363,71514,171615,315935
7,444,444.000,394,1986,3237,20910,44185,52175,67438,152421,190389
8,463,463.000,402,1934,3459,21678,44148,54444,79536,147258,237358
9,466,466.000,374,1774,3018,22765,44083,54849,85878,189277,303271
10,419,419.000,477,1739,3289,22904,44281,62041,98601,199038,290190
11,451,451.000,388,1468,2978,22215,43828,53134,80902,188061,262541
12,440,440.000,432,1971,3148,22216,43747,54656,78364,240855,399632
13,403,403.000,393,1763,2986,25473,44265,69071,125907,223553,285768
14,403,403.000,438,1832,3179,24687,43995,58157,80383,219329,445245
15,452,452.000,383,1944,3102,21902,44484,63477,78450,151019,187060
16,455,455.000,429,1621,3163,21884,43872,53843,77833,161976,247003
17,463,463.000,371,1715,2998,21674,43692,60801,80515,156247,290899
18,444,444.000,388,1853,3193,22488,44123,51594,82894,160338,314704
19,439,439.000,404,1809,3259,22974,44248,57335,78839,165151,246422
20,477,477.000,424,1704,2930,20716,43565,53452,78668,151995,189344
21,448,448.000,398,1759,2847,22995,43933,63682,79798,162420,293924
22,453,453.000,392,1616,2833,22195,43724,62139,81860,183740,306066
23,422,422.000,366,1650,2815,23119,44070,63869,80846,151343,186577
24,423,423.000,358,1663,2916,24629,44319,55494,96122,186400,364264
25,407,407.000,409,1657,3003,23283,44325,52170,74324,211968,386669
26,482,482.000,400,1702,2730,20706,43536,55542,79913,157995,245982
27,407,407.000,399,1728,3094,24963,44196,59451,79982,204436,310051
28,461,461.000,323,1539,2629,21308,43908,59640,82009,155826,201795
29,424,424.000,395,1630,2889,23793,44161,55295,77709,189093,267758
30,522,522.000,357,1549,2699,19197,43570,49208,67563,131395,202050
31,440,440.000,400,1652,2909,22373,43901,51833,69518,209040,379684
32,459,459.000,378,1541,2708,21972,43941,54865,79201,154960,348490
33,433,433.000,323,1572,2706,22939,44024,63845,83372,169479,218887
34,432,432.000,398,1788,3342,23103,44115,61222,80136,145646,216242
35,409,409.000,382,1664,2909,24571,44353,55108,79813,228444,355703
36,464,464.000,303,1463,2838,21467,43618,56008,83252,180970,218479
37,460,460.000,384,1666,2694,22021,44182,55923,70121,216000,312769
38,470,470.000,358,1514,2679,21453,43947,63433,78530,157771,198833
39,452,452.000,401,1688,2618,21728,43791,53359,79473,147111,179048
40,450,450.000,327,1588,2525,22398,44015,61217,79717,158703,228101
41,477,477.000,340,1441,2727,20663,43546,51808,78012,129851,158618
42,428,428.000,365,1585,2605,23396,43880,62757,79331,184578,265335
43,423,423.000,344,1257,2609,25003,44232,64734,85974,199281,384841
44,450,450.000,399,1705,2782,20911,43587,54033,78695,132215,244743
45,397,397.000,364,1516,3067,25262,44123,63119,109612,180580,247755
46,514,514.000,360,1464,2559,19325,43616,50676,71282,140999,248546
47,414,414.000,351,1576,2544,24117,43929,55732,79556,216084,414115
48,426,426.000,388,1614,2637,23687,44068,63424,87725,170182,225726
49,431,431.000,355,1426,2816,23332,43856,60274,79427,151049,303409
50,442,442.000,376,1640,2782,22753,44099,60941,77477,161753,277635
51,424,424.000,401,1490,2532,24157,43841,62316,124393,186604,326434
52,447,447.000,357,1468,2587,21442,43509,57635,78889,170680,234113
53,412,412.000,391,1510,2702,24153,43665,64251,82174,137461,270481
54,414,414.000,378,1315,2469,24299,43723,62359,123815,202558,284949
55,508,508.000,361,1440,2369,19499,43182,50211,78502,133107,289854
56,429,429.000,371,1582,2705,23818,44044,63187,79105,152903,226038
57,469,469.000,379,1544,2555,21518,43715,60708,79658,167123,239874
58,443,443.000,340,1677,2970,21838,43957,58389,74065,178929,213941
59,346,346.000,350,1480,2938,29472,44203,64372,123806,257441,360314
60,407,407.000,365,1499,2764,22747,43687,52640,78448,244255,332273
