Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.800,7.871,0.976,1.707,8.669,12.417,16.521,17.779,20.338,20.338,0.127
5,16.600,2.199,0.986,1.168,1.575,1.865,5.502,7.090,8.221,8.221,0.455
10,14.800,1.592,1.087,1.230,1.468,1.897,2.109,2.489,3.011,3.011,0.628
15,18.400,1.441,1.074,1.186,1.284,1.735,1.940,2.128,2.446,2.446,0.694
20,21.000,1.382,0.957,1.163,1.252,1.596,1.855,1.976,2.018,2.178,0.723
25,14.800,1.422,1.062,1.169,1.281,1.702,1.841,1.910,1.969,1.969,0.703
30,21.000,1.390,0.956,1.146,1.284,1.692,1.869,1.918,2.209,2.445,0.719
35,17.200,1.353,1.028,1.149,1.226,1.514,1.796,1.876,2.117,2.117,0.739
40,18.200,1.374,1.029,1.146,1.260,1.688,1.794,1.894,2.062,2.062,0.728
45,15.400,1.407,1.034,1.177,1.289,1.621,1.872,1.992,2.158,2.158,0.711
50,19.600,1.331,0.991,1.140,1.237,1.457,1.783,1.819,2.011,2.011,0.751
55,17.200,1.349,0.951,1.150,1.246,1.482,1.826,1.879,2.071,2.071,0.741
60,3.600,1.330,0.991,1.105,1.267,1.644,1.799,1.848,1.848,1.848,0.752
