Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,417.200,23.520,0.407,2.373,4.156,44.315,56.574,79.858,216.006,457.721,0.043
5,464.600,21.570,0.374,1.936,3.307,44.119,54.444,78.863,162.183,686.084,0.046
10,423.200,23.443,0.388,1.767,3.071,44.035,58.419,85.649,214.713,445.245,0.043
15,450.600,22.177,0.371,1.785,3.134,44.110,58.330,79.396,161.821,314.704,0.045
20,444.600,22.678,0.358,1.684,2.877,43.963,61.151,80.171,159.219,364.264,0.044
25,436.200,22.709,0.323,1.645,2.836,44.039,56.635,79.749,188.557,386.669,0.044
30,457.200,21.813,0.323,1.591,2.858,43.901,54.282,78.504,158.062,379.684,0.046
35,451.000,22.193,0.303,1.605,2.737,43.935,57.036,78.814,179.048,355.703,0.045
40,445.600,22.413,0.327,1.530,2.665,43.840,62.024,78.911,156.205,384.841,0.045
45,436.400,22.958,0.351,1.553,2.685,43.881,60.274,79.279,170.182,414.115,0.044
50,427.800,23.327,0.357,1.491,2.626,43.744,62.251,80.824,170.680,326.434,0.043
55,439.000,22.819,0.340,1.532,2.616,43.875,61.555,79.296,167.731,360.314,0.044
60,81.400,22.748,0.365,1.499,2.764,43.687,52.640,78.448,244.255,332.273,0.044
