Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,29.200,244.699,133.005,169.377,191.285,345.161,400.663,415.260,429.880,450.507,0.004
5,30.200,243.356,130.780,170.185,187.576,338.266,374.257,384.568,427.164,431.253,0.004
10,33.000,248.050,151.217,172.930,203.179,340.045,363.084,380.302,397.815,401.275,0.004
15,32.200,246.308,153.865,176.938,206.383,334.175,366.961,379.957,394.072,397.293,0.004
20,34.400,238.380,152.449,175.504,204.055,307.429,328.440,339.118,350.893,358.615,0.004
25,34.800,227.716,156.550,174.271,208.282,281.515,306.862,320.722,335.701,344.987,0.004
30,36.400,217.056,146.071,170.019,197.662,270.746,293.157,302.603,318.025,321.860,0.005
35,36.600,208.039,143.327,164.209,192.028,254.500,281.701,288.823,305.482,306.625,0.005
40,37.800,212.765,145.500,166.441,197.651,258.930,285.231,295.276,309.879,322.544,0.005
45,36.600,206.119,138.522,163.224,198.654,246.778,274.312,284.241,300.783,305.298,0.005
50,37.400,211.333,150.156,165.256,205.120,252.851,279.209,296.345,307.876,321.402,0.005
55,35.800,210.306,142.955,165.829,203.194,258.066,280.865,297.872,305.280,310.492,0.005
