Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,759.200,13.569,0.372,1.005,2.624,4.670,10.081,40.974,343.199,450.507,0.074
5,795.600,12.310,0.298,0.850,2.081,3.757,5.672,27.830,333.478,431.253,0.081
10,726.800,13.942,0.256,0.774,1.764,3.380,5.091,37.551,345.273,401.275,0.072
15,687.600,14.306,0.281,0.781,1.808,3.318,5.375,44.508,337.421,397.293,0.070
20,725.200,13.864,0.280,0.724,1.772,3.088,5.035,38.606,313.047,358.615,0.072
25,898.400,11.228,0.297,0.702,1.625,2.873,4.095,25.635,281.063,344.987,0.089
30,893.000,11.211,0.269,0.691,1.630,2.838,4.140,27.802,272.724,321.860,0.089
35,860.600,11.362,0.303,0.696,1.631,2.826,4.685,29.383,254.983,306.625,0.088
40,872.600,11.631,0.303,0.690,1.563,2.820,4.588,30.106,262.299,322.544,0.086
45,1002.400,9.909,0.255,0.690,1.602,2.787,4.086,21.238,244.480,305.298,0.101
50,905.000,11.161,0.246,0.670,1.595,2.761,4.349,28.028,254.307,321.402,0.090
55,847.200,11.168,0.243,0.648,1.497,2.657,3.919,28.587,258.267,310.492,0.090
