Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,601,601.000,820,2021,4614,18775,8208,33408,94638,314192,450507
1,678,678.000,567,1064,2479,14481,4569,6961,50818,352011,410786
2,783,783.000,438,996,2327,12544,4306,6231,30425,319310,429281
3,860,860.000,434,897,2308,12251,4080,5913,24846,345161,418558
4,874,874.000,372,911,2188,11496,4039,6189,28535,319916,429880
5,597,597.000,439,909,2224,16317,4237,16473,155464,372373,416907
6,936,936.000,431,845,1881,10645,3678,5332,24020,339989,415325
7,869,869.000,298,876,2216,11639,3780,5230,23814,338266,431253
8,762,762.000,338,793,1956,12125,3484,4995,29129,321562,389883
9,814,814.000,334,842,2152,12173,3654,6262,24588,322597,427164
10,657,657.000,341,812,1997,16360,3438,5130,161452,350443,401275
11,827,827.000,325,791,1819,12161,3409,5197,30807,334092,386255
12,821,821.000,305,738,1672,11738,3234,4596,22134,321493,367344
13,606,606.000,316,788,1558,16676,3388,5936,161076,353213,397815
14,723,723.000,256,749,1809,13988,3431,4989,37551,341325,386489
15,744,744.000,320,802,1842,12677,3351,5118,38198,301697,394072
16,695,695.000,281,751,1693,15065,3175,4703,56255,348987,397293
17,839,839.000,308,807,1893,12150,3319,5015,26380,324093,389684
18,616,616.000,285,765,1747,15952,3437,6423,168778,337421,369812
19,544,544.000,352,792,1863,17020,3335,13026,173239,368644,380114
20,767,767.000,299,776,2007,14374,3329,5145,34568,318073,335444
21,630,630.000,280,723,1751,16423,3128,4863,175788,326074,358615
22,651,651.000,327,709,1900,13672,3078,4829,41700,313047,346790
23,786,786.000,312,696,1612,13570,3027,5891,41371,320203,342655
24,792,792.000,290,723,1504,11780,3003,4978,27846,287245,350104
25,898,898.000,297,710,1835,11816,2937,4225,28371,299598,344987
26,879,879.000,313,674,1337,11489,2788,3907,24528,292793,333162
27,986,986.000,299,675,1374,9172,2740,3790,20803,261042,323677
28,978,978.000,323,687,1556,10682,2823,3955,23896,269499,325136
29,751,751.000,325,759,1901,13625,3089,6315,38616,277825,320722
30,816,816.000,276,695,1654,11649,2858,4338,33748,273427,321860
31,867,867.000,363,713,1836,11285,2924,4096,27803,267502,315554
32,1035,1035.000,269,688,1440,10252,2767,3828,22700,260643,314342
33,775,775.000,348,693,1550,12828,2887,4545,40742,277262,311327
34,972,972.000,336,677,1680,10508,2799,4067,27494,261536,310311
35,903,903.000,330,675,1559,11059,2782,3965,27659,251326,286937
36,960,960.000,332,680,1577,9724,2715,4214,25514,237402,297792
37,859,859.000,303,698,1485,11515,2770,4427,25797,249190,305482
38,876,876.000,341,717,1774,12215,2911,5470,26931,269947,292482
39,705,705.000,334,708,1719,12731,2916,13674,45588,258154,306625
40,809,809.000,330,663,1410,13462,2807,5676,155317,260125,309879
41,670,670.000,307,717,1590,15274,3067,10944,162160,281044,307213
42,1039,1039.000,321,709,1671,9330,2798,4087,22481,237936,322544
43,965,965.000,338,706,1606,9920,2763,3966,22246,251947,296927
44,880,880.000,303,668,1569,11766,2801,4507,30672,264820,287643
45,1059,1059.000,255,701,1585,8902,2703,3767,18013,232685,299772
46,1011,1011.000,292,663,1463,10209,2712,3877,23511,248198,305298
47,848,848.000,329,700,1585,11553,2807,4384,31949,248807,286208
48,919,919.000,310,664,1712,10848,2848,4507,22524,244867,281465
49,1175,1175.000,307,713,1686,8634,2833,4233,19866,235066,300783
50,836,836.000,285,658,1469,12360,2696,4285,41269,269660,321402
51,990,990.000,294,644,1450,10157,2673,3904,21973,259828,300945
52,826,826.000,246,672,1655,11569,2749,4475,26927,262414,307876
53,863,863.000,362,679,1691,11379,2783,4538,30008,242255,300550
54,1010,1010.000,339,707,1608,10632,2848,4561,27761,252022,295909
55,934,934.000,345,631,1432,10096,2603,3824,21891,242979,303327
56,852,852.000,288,656,1440,12014,2658,3949,34065,277139,305089
57,797,797.000,320,644,1487,12594,2697,3920,142955,252749,288094
58,839,839.000,243,655,1493,11513,2606,4591,32451,261636,310492
59,814,814.000,300,661,1603,9756,2728,3787,20747,241282,305280
