Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,140.600,17.216,3.351,6.838,8.822,35.662,40.934,42.936,57.277,93.625,0.058
5,242.200,10.289,2.650,5.906,6.853,9.184,18.055,39.523,44.559,112.834,0.097
10,264.200,8.856,2.436,5.395,6.163,7.802,13.044,36.006,41.738,105.075,0.113
15,349.400,6.243,2.715,4.898,5.670,6.710,8.625,10.427,18.320,49.485,0.160
20,374.600,5.874,2.449,4.149,5.650,6.273,8.015,9.628,17.114,55.007,0.170
25,319.400,6.914,2.272,4.269,5.782,6.473,8.568,13.770,38.460,47.109,0.145
30,159.000,14.424,3.381,5.601,6.651,21.723,38.217,39.296,46.233,93.441,0.069
35,293.800,7.663,2.863,4.558,6.059,6.876,9.601,23.883,38.515,57.586,0.130
40,275.600,8.383,2.700,4.518,5.922,6.857,10.437,36.466,45.590,76.778,0.119
45,287.200,7.071,2.732,4.326,5.791,6.405,8.020,16.047,38.272,51.648,0.141
50,307.000,7.006,2.444,4.082,5.565,6.369,7.985,20.977,37.974,43.155,0.143
55,384.800,5.264,2.413,3.934,5.219,5.993,6.479,7.333,11.834,37.335,0.190
60,75.200,4.981,2.649,3.740,5.091,5.733,6.221,7.222,10.669,11.061,0.201
