Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,316.400,29.555,3.173,8.664,14.965,42.645,52.408,85.629,176.505,549.489,0.034
5,556.600,17.921,2.650,6.721,10.201,16.497,44.258,53.771,98.405,176.313,0.056
10,623.200,16.004,0.307,6.194,9.726,14.937,39.844,50.260,96.170,151.631,0.062
15,827.200,12.092,0.446,5.654,8.056,12.460,17.611,39.965,80.184,105.949,0.083
20,870.400,11.464,0.238,5.585,7.534,11.577,17.233,37.742,81.564,106.739,0.087
25,729.400,13.749,0.519,5.749,8.000,13.167,35.788,46.303,93.634,175.760,0.073
30,377.000,26.495,0.817,6.685,12.768,40.931,48.539,91.747,112.882,220.948,0.038
35,674.400,14.749,0.295,6.017,8.714,13.853,37.768,46.773,95.379,141.794,0.068
40,631.200,15.838,0.282,5.862,8.692,14.086,40.600,61.174,93.312,215.650,0.063
45,696.200,14.329,0.467,5.782,8.336,13.498,37.066,48.681,91.965,137.794,0.070
50,723.600,13.822,0.301,5.499,7.661,12.777,37.412,46.862,94.730,130.652,0.072
55,904.600,11.016,0.275,5.208,7.124,11.733,16.333,32.805,85.483,103.046,0.091
60,181.800,10.748,0.447,5.228,7.206,11.228,15.524,30.094,77.458,92.272,0.093
