Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1748509481.277005,22316,2,1
2,Payment,1748509481.299685,9495,2,1
1,NewOrder,1748509481.309275,44625,2,1
1,NewOrder,1748509481.315948,115249,1,1
1,NewOrder,1748509481.353989,14572,2,1
1,NewOrder,1748509481.356412,21060,5,1
1,NewOrder,1748509481.368616,18569,2,1
1,NewOrder,1748509481.377572,18876,5,1
2,Payment,1748509481.387278,43918,2,1
1,NewOrder,1748509481.396538,54536,5,1
1,NewOrder,1748509481.431302,25257,2,1
2,Payment,1748509481.431433,11591,1,1
2,Payment,1748509481.443128,10506,1,1
2,Payment,1748509481.451176,19859,5,1
2,Payment,1748509481.453721,9660,1,1
5,StockLevel,1748509481.456695,91536,2,1
1,NewOrder,1748509481.463470,61022,1,1
2,Payment,1748509481.471131,42857,5,1
5,StockLevel,1748509481.514078,56482,5,1
2,Payment,1748509481.516857,15568,3,1
1,NewOrder,1748509481.524583,21030,1,1
2,Payment,1748509481.532512,7897,3,1
2,Payment,1748509481.540489,9358,3,1
2,Payment,1748509481.545660,40138,1,1
2,Payment,1748509481.548273,42789,2,1
1,NewOrder,1748509481.549905,72761,3,1
1,NewOrder,1748509481.570591,40585,5,1
2,Payment,1748509481.585900,19283,1,1
2,Payment,1748509481.591164,9787,2,1
1,NewOrder,1748509481.601045,51628,2,1
4,Delivery,1748509481.605273,94676,1,1
1,NewOrder,1748509481.611268,37318,5,1
1,NewOrder,1748509481.622764,43441,3,1
1,NewOrder,1748509481.648692,32424,5,1
2,Payment,1748509481.652764,9889,2,1
1,NewOrder,1748509481.662798,22884,2,1
2,Payment,1748509481.666373,13362,3,1
2,Payment,1748509481.679872,11709,8,1
3,OrderStatus,1748509481.679913,14040,3,1
2,Payment,1748509481.681193,13236,5,1
2,Payment,1748509481.685831,8414,2,1
2,Payment,1748509481.691651,12441,8,1
1,NewOrder,1748509481.694029,18595,3,1
2,Payment,1748509481.694286,13232,2,1
3,OrderStatus,1748509481.694550,23885,5,1
2,Payment,1748509481.700020,15496,1,1
1,NewOrder,1748509481.704180,54116,8,1
2,Payment,1748509481.707646,13441,2,1
2,Payment,1748509481.712715,42936,3,1
2,Payment,1748509481.715606,46706,1,1
1,NewOrder,1748509481.718540,66732,5,1
1,NewOrder,1748509481.721161,64067,2,1
2,Payment,1748509481.755916,12880,3,1
2,Payment,1748509481.758388,13224,8,1
1,NewOrder,1748509481.762383,36163,1,1
1,NewOrder,1748509481.763183,35329,4,1
1,NewOrder,1748509481.768866,57409,3,1
2,Payment,1748509481.771756,13471,8,1
3,OrderStatus,1748509481.785341,46049,2,1
2,Payment,1748509481.785341,40331,8,1
1,NewOrder,1748509481.785359,57570,6,1
2,Payment,1748509481.785366,42476,5,1
1,NewOrder,1748509481.798558,89923,7,1
2,Payment,1748509481.798591,34682,4,1
2,Payment,1748509481.798691,36706,0,1
1,NewOrder,1748509481.798692,44136,9,1
2,Payment,1748509481.798831,31384,1,1
3,OrderStatus,1748509481.825806,52086,8,1
1,NewOrder,1748509481.826347,50309,3,1
1,NewOrder,1748509481.827918,60616,5,1
5,StockLevel,1748509481.830284,549489,1,1
2,Payment,1748509481.831458,8785,2,1
1,NewOrder,1748509481.833345,56514,4,1
1,NewOrder,1748509481.835471,56457,0,1
2,Payment,1748509481.840313,41977,2,1
2,Payment,1748509481.842904,45609,9,1
2,Payment,1748509481.843091,41257,6,1
5,StockLevel,1748509481.876783,508933,3,1
1,NewOrder,1748509481.877979,63999,8,1
3,OrderStatus,1748509481.882376,11254,2,1
1,NewOrder,1748509481.884437,51717,6,1
4,Delivery,1748509481.888578,155609,7,1
2,Payment,1748509481.888607,62023,5,1
4,Delivery,1748509481.888620,211192,9,1
1,NewOrder,1748509481.890063,46046,4,1
2,Payment,1748509481.892009,42202,0,1
2,Payment,1748509481.893722,42433,2,1
2,Payment,1748509481.934280,9677,0,1
3,OrderStatus,1748509481.936184,8777,4,1
2,Payment,1748509481.936235,14497,6,1
4,Delivery,1748509481.936241,387903,2,1
2,Payment,1748509481.942061,6600,8,1
1,NewOrder,1748509481.944003,44456,0,1
2,Payment,1748509481.945009,7705,4,1
1,NewOrder,1748509481.948720,50432,8,1
2,Payment,1748509481.950669,39690,5,1
2,Payment,1748509481.950779,39720,6,1
2,Payment,1748509481.952754,44292,4,1
2,Payment,1748509481.988538,10575,0,1
2,Payment,1748509481.990443,11221,5,1
1,NewOrder,1748509481.990578,57071,6,1
1,NewOrder,1748509481.997133,58889,4,1
2,Payment,1748509481.999184,8714,0,1
1,NewOrder,1748509481.999263,50827,8,1
2,Payment,1748509482.001873,39921,5,1
2,Payment,1748509482.007972,42039,0,1
1,NewOrder,1748509482.041864,50910,5,1
1,NewOrder,1748509482.044268,50450,7,1
1,NewOrder,1748509482.047746,11083,6,1
2,Payment,1748509482.050080,42903,0,1
1,NewOrder,1748509482.050161,47197,8,1
2,Payment,1748509482.056085,38572,4,1
5,StockLevel,1748509482.058897,67465,6,1
2,Payment,1748509482.092815,16998,5,1
2,Payment,1748509482.093013,9169,0,1
2,Payment,1748509482.094683,9795,4,1
1,NewOrder,1748509482.094740,57755,7,1
1,NewOrder,1748509482.097374,9852,8,1
1,NewOrder,1748509482.099831,52655,9,1
2,Payment,1748509482.102212,41622,0,1
1,NewOrder,1748509482.104497,53983,4,1
2,Payment,1748509482.107251,39589,8,1
2,Payment,1748509482.109839,42645,5,1
2,Payment,1748509482.126393,23418,6,1
1,NewOrder,1748509482.143863,11453,0,1
2,Payment,1748509482.146867,8460,8,1
1,NewOrder,1748509482.149830,51598,6,1
4,Delivery,1748509482.152508,111623,9,1
2,Payment,1748509482.152514,9380,5,1
2,Payment,1748509482.152515,44144,7,1
1,NewOrder,1748509482.155333,43570,0,1
1,NewOrder,1748509482.155342,41337,8,1
1,NewOrder,1748509482.158495,40432,4,1
2,Payment,1748509482.161912,42207,5,1
2,Payment,1748509482.196804,14105,7,1
2,Payment,1748509482.196814,9687,8,1
2,Payment,1748509482.198988,14204,0,1
5,StockLevel,1748509482.199043,123815,4,1
1,NewOrder,1748509482.201500,22486,6,1
2,Payment,1748509482.204186,8892,5,1
2,Payment,1748509482.206605,10485,8,1
2,Payment,1748509482.210996,12969,7,1
1,NewOrder,1748509482.213149,15279,5,1
2,Payment,1748509482.213279,8316,0,1
2,Payment,1748509482.217159,13629,8,1
2,Payment,1748509482.221667,9208,0,1
1,NewOrder,1748509482.224072,27499,7,1
2,Payment,1748509482.224077,8786,6,1
1,NewOrder,1748509482.228526,18538,5,1
1,NewOrder,1748509482.230870,18483,8,1
1,NewOrder,1748509482.230944,20679,0,1
2,Payment,1748509482.232974,7598,6,1
2,Payment,1748509482.240649,11032,6,1
1,NewOrder,1748509482.247306,20696,5,1
2,Payment,1748509482.249773,7535,8,1
2,Payment,1748509482.251766,12301,7,1
2,Payment,1748509482.251767,10086,0,1
2,Payment,1748509482.251774,12287,6,1
2,Payment,1748509482.257466,12813,8,1
5,StockLevel,1748509482.261923,102069,0,1
2,Payment,1748509482.264119,8385,6,1
1,NewOrder,1748509482.264137,24006,7,1
