Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.000,130.067,39.262,78.545,143.095,158.096,193.870,235.532,427.723,427.723,0.008
5,24.800,61.149,23.652,40.890,47.600,66.884,114.941,144.121,173.406,176.313,0.016
10,24.400,55.768,26.932,35.223,43.059,58.408,109.232,131.040,148.973,151.631,0.018
15,33.200,37.335,22.272,31.522,37.158,42.150,46.816,52.089,62.013,62.625,0.027
20,35.200,34.792,18.191,28.656,34.160,39.413,46.027,50.549,62.670,65.198,0.029
25,32.200,39.108,13.163,26.844,33.758,39.970,61.872,97.195,139.100,175.760,0.026
30,14.800,84.913,17.104,33.963,95.155,108.580,140.596,145.390,220.948,220.948,0.012
35,26.600,45.112,14.873,30.537,35.669,42.576,94.152,131.769,138.511,141.794,0.022
40,23.600,47.591,10.929,30.200,36.036,45.828,95.499,139.244,196.232,215.650,0.021
45,29.200,40.500,13.754,27.822,33.225,41.987,69.818,97.128,137.633,137.794,0.025
50,25.200,40.536,11.987,22.749,31.155,39.910,97.424,101.736,118.107,130.652,0.025
55,35.400,29.103,9.295,22.342,28.536,34.279,37.495,49.634,58.590,73.968,0.034
60,7.600,27.341,12.628,23.421,27.448,30.928,37.139,40.811,42.901,42.901,0.037
