Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,5.600,1582.423,236.140,329.023,393.531,4116.954,4169.518,4245.223,4245.906,4245.906,0.001
5,2.800,3140.433,345.280,3614.289,3792.177,3825.274,4093.107,4120.656,4120.656,4120.656,0.000
10,2.600,1505.036,279.511,775.528,859.511,2435.413,2561.319,2621.391,2621.391,2621.391,0.001
15,5.800,1236.011,298.084,362.191,520.309,2334.284,2610.206,2625.103,2688.691,2688.691,0.001
20,4.600,1016.889,248.617,336.773,683.751,827.000,2827.291,2859.055,2900.396,2900.396,0.001
25,2.400,2204.365,293.982,333.576,3545.032,3621.464,3622.251,3629.051,3629.051,3629.051,0.000
30,5.600,956.793,256.674,316.896,390.196,426.529,3819.211,3823.730,4138.805,4138.805,0.001
35,3.400,1605.536,283.606,326.056,385.956,3809.133,3870.111,3980.998,3980.998,3980.998,0.001
40,3.000,2556.685,327.241,426.945,2876.067,4174.063,4273.187,6431.069,6431.069,6431.069,0.000
45,2.200,2432.922,291.397,352.440,3040.223,3150.545,5296.877,5300.831,5300.831,5300.831,0.000
50,1.800,4751.663,2463.194,3819.492,4718.907,6010.064,6087.060,6087.060,6087.060,6087.060,0.000
55,1.400,307.177,251.907,271.694,305.820,367.284,368.297,368.297,368.297,368.297,0.003
