Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,138.600,9.634,5.007,6.586,7.295,9.098,17.763,25.129,28.305,30.926,0.104
5,62.000,23.261,9.671,21.519,23.918,25.851,27.237,27.950,29.227,50.763,0.043
10,61.200,22.575,9.001,20.928,23.254,25.294,26.788,27.381,28.845,30.498,0.044
15,62.200,22.004,5.249,20.326,23.739,26.070,27.442,28.636,30.143,55.800,0.045
20,73.800,19.221,5.433,12.680,22.142,24.588,26.691,27.868,29.178,45.269,0.052
25,59.200,24.470,13.584,22.960,24.601,26.260,27.657,28.456,30.955,55.891,0.041
30,66.200,22.525,6.547,19.990,24.200,26.170,28.297,29.168,30.662,49.375,0.044
35,57.000,25.126,18.425,23.049,24.612,26.244,27.243,28.449,52.203,60.668,0.040
40,62.600,23.832,15.539,21.827,23.746,25.545,26.783,27.849,41.030,45.694,0.042
45,55.800,25.022,12.606,22.910,24.797,26.439,28.111,30.051,55.910,79.947,0.040
50,58.400,23.809,11.637,22.125,24.088,25.353,26.934,27.861,46.858,55.244,0.042
55,63.600,23.159,6.873,21.074,23.722,25.850,27.930,29.385,47.459,54.237,0.043
