Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,101.600,30.798,21.261,27.706,29.559,32.951,38.039,42.560,52.130,84.474,0.032
5,114.800,29.647,21.114,27.383,28.612,31.174,36.076,40.934,49.215,53.534,0.034
10,112.000,29.942,21.159,27.600,29.024,31.968,36.629,38.995,47.311,51.827,0.033
15,115.000,29.664,21.005,27.403,28.889,30.992,34.663,36.992,62.159,75.188,0.034
20,110.400,30.377,21.030,27.701,29.493,32.154,36.989,41.469,49.214,57.687,0.033
25,109.200,29.614,20.876,27.610,28.852,31.361,35.089,37.806,47.773,54.748,0.034
30,108.400,30.148,20.822,27.306,28.652,31.483,38.643,43.908,52.043,61.442,0.033
35,104.400,30.561,20.935,27.617,29.456,33.107,38.834,41.392,48.003,53.530,0.033
40,108.600,29.989,21.009,27.370,28.955,31.889,36.188,40.250,51.083,58.844,0.033
45,107.600,29.817,21.061,27.413,29.008,31.857,35.546,40.337,47.801,59.147,0.034
50,107.800,30.156,21.029,27.515,28.965,31.701,37.252,41.598,49.327,54.111,0.033
55,120.000,28.978,21.166,27.352,28.719,30.829,34.433,35.996,39.224,43.632,0.035
60,22.800,29.517,21.538,27.327,28.545,30.451,35.747,42.135,46.776,48.530,0.034
