Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,82.400,13.119,4.682,7.305,12.010,17.273,22.333,25.707,28.439,30.018,0.076
5,91.600,10.682,4.522,6.596,9.374,13.559,18.058,21.841,24.505,25.708,0.094
10,77.800,12.127,4.800,8.738,11.404,14.401,19.192,21.489,26.030,27.567,0.082
15,85.400,11.695,4.272,7.821,10.716,14.239,18.062,21.907,25.602,27.753,0.086
20,81.600,12.710,4.661,8.368,11.755,16.601,20.774,22.565,25.391,28.540,0.079
25,82.600,12.500,5.004,8.599,11.814,15.075,19.352,22.877,25.466,27.302,0.080
30,79.000,11.974,4.003,8.946,11.349,13.777,18.142,21.779,25.742,26.601,0.084
35,83.800,12.592,5.135,9.134,11.820,15.233,19.319,21.790,25.532,34.225,0.079
40,83.800,10.543,4.723,7.709,10.160,12.589,15.283,17.043,20.536,25.910,0.095
45,91.600,10.214,3.999,7.343,9.079,12.323,15.757,18.425,23.327,25.834,0.098
50,83.800,10.631,4.345,7.386,9.797,13.253,16.367,18.048,22.305,24.119,0.094
55,78.600,11.680,4.774,7.756,10.880,14.420,18.058,20.642,25.964,26.866,0.086
60,15.200,12.365,5.184,9.436,12.418,15.261,18.911,19.402,21.152,21.152,0.081
