Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,796.400,7.709,1.346,3.928,6.480,10.775,14.070,15.474,17.756,95.496,0.130
5,689.800,9.138,1.498,4.591,9.513,12.721,14.960,16.105,17.276,25.396,0.109
10,632.400,9.730,1.291,7.047,10.009,12.972,14.943,15.722,16.987,35.333,0.103
15,544.000,11.743,4.456,9.611,11.639,13.839,15.293,15.944,17.205,22.969,0.085
20,550.000,11.491,2.903,9.407,11.415,13.600,15.081,15.857,16.865,19.723,0.087
25,546.000,11.675,4.969,9.494,11.519,13.815,15.306,16.012,17.205,34.013,0.086
30,593.800,10.735,1.864,8.499,10.911,13.451,15.018,15.735,16.859,22.212,0.093
35,528.000,11.593,4.414,9.406,11.442,13.640,15.199,15.882,17.051,20.728,0.086
40,542.000,11.616,4.955,9.416,11.513,13.693,15.271,15.978,17.092,28.514,0.086
45,535.400,11.569,5.002,9.352,11.456,13.609,15.090,15.702,16.875,22.982,0.086
50,549.800,11.470,4.649,9.319,11.371,13.552,15.019,15.740,16.928,21.352,0.087
55,553.400,11.576,4.916,9.317,11.484,13.688,15.105,15.709,16.942,33.336,0.086
