Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,760.600,2.904,0.957,1.683,2.432,3.773,4.329,4.710,6.561,90.964,0.344
5,641.000,3.140,0.912,1.871,3.517,4.006,4.366,4.611,5.351,11.627,0.319
10,611.800,3.334,0.926,2.942,3.575,3.964,4.279,4.492,5.142,31.220,0.300
15,516.800,3.758,2.703,3.464,3.713,3.998,4.292,4.473,5.154,8.247,0.266
20,530.200,3.711,1.421,3.410,3.680,4.001,4.295,4.511,5.030,8.114,0.269
25,522.800,3.762,2.077,3.414,3.706,3.987,4.308,4.530,5.475,21.623,0.266
30,554.800,3.445,0.923,3.189,3.577,3.912,4.216,4.393,4.849,9.356,0.290
35,521.400,3.713,2.621,3.392,3.658,3.962,4.270,4.499,5.197,8.082,0.269
40,522.800,3.716,2.451,3.399,3.662,3.943,4.233,4.428,5.092,20.325,0.269
45,526.600,3.711,2.698,3.397,3.658,3.937,4.262,4.447,5.212,10.287,0.269
50,506.600,3.703,2.609,3.395,3.664,3.931,4.204,4.437,5.272,9.841,0.270
55,515.600,3.697,2.619,3.385,3.644,3.919,4.202,4.400,5.073,22.365,0.270
