Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,68.600,17.863,4.879,8.016,15.100,28.211,30.396,31.206,33.337,130.927,0.056
5,58.800,21.314,5.049,9.855,27.383,28.972,29.715,30.382,32.583,37.955,0.047
10,62.600,22.118,5.067,12.498,26.754,28.285,29.155,29.778,31.709,58.300,0.045
15,46.000,27.878,23.639,26.852,27.737,28.595,29.324,29.831,34.142,57.029,0.036
20,48.400,27.265,8.779,26.557,27.494,28.569,29.283,29.969,52.196,55.913,0.037
25,45.000,27.632,16.121,26.391,27.340,28.458,29.231,29.918,52.980,57.110,0.036
30,50.400,26.001,5.566,26.303,27.422,28.415,29.512,30.096,56.320,63.029,0.038
35,55.600,27.504,24.055,26.403,27.248,28.185,29.082,29.821,34.838,54.276,0.036
40,48.000,27.838,24.074,26.701,27.629,28.502,29.093,29.919,44.155,56.109,0.036
45,52.000,27.427,22.939,26.305,27.233,28.021,28.869,29.751,31.538,57.912,0.036
50,49.600,27.512,22.146,26.247,27.247,28.296,29.059,29.789,48.256,56.589,0.036
55,45.600,27.947,24.446,26.593,27.371,28.266,29.270,29.607,52.797,73.122,0.036
