Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,279,279.000,3271,7161,29331,35782,42797,53577,101444,370020,501775
1,313,313.000,3272,7271,35395,32452,40674,52177,99831,169418,381166
2,288,288.000,867,7216,36144,34558,44885,81409,103186,175273,235142
3,904,904.000,1137,5351,6578,10789,11227,16808,35490,76256,93660
4,810,810.000,2055,5313,7395,12448,11709,29462,44437,80810,130346
5,523,523.000,925,5412,8250,18841,24435,45337,78453,98622,165676
6,1003,1003.000,1682,4065,6111,9901,10231,16664,34222,69969,85936
7,837,837.000,2422,4354,6565,11970,11423,35728,42908,71659,132814
8,1095,1095.000,767,3853,5784,9156,9025,15905,29419,57035,88820
9,631,631.000,2116,5553,8067,15850,14580,41743,50685,90203,135239
10,887,887.000,1281,5484,6607,11172,12100,16494,36024,80567,90805
11,1048,1048.000,321,4002,5888,9584,10292,15597,31289,68238,84507
12,1087,1087.000,242,3710,5619,9080,9718,16048,29362,53855,93815
13,1143,1143.000,315,4006,5941,8782,9880,14169,25497,60648,84481
14,961,961.000,1060,4654,6985,10502,11552,15427,28528,80861,85808
15,1158,1158.000,714,3662,5434,8646,8839,13881,28244,63080,90658
16,993,993.000,480,4210,6188,9987,10392,15822,33347,67204,87638
17,1153,1153.000,992,3847,5667,8562,9705,14175,22661,67255,88962
18,1111,1111.000,340,3662,5470,9086,9011,14863,31513,73468,84840
19,1066,1066.000,1131,3924,5965,9321,9862,14286,30057,68688,84128
20,1047,1047.000,526,3737,5680,9447,9575,15077,32150,67067,86574
21,958,958.000,610,4586,6653,10628,11626,15206,32654,79995,92906
22,931,931.000,255,4301,6410,10633,11148,16581,37714,70179,83016
23,666,666.000,1167,4889,7527,14909,15711,38258,48331,88598,102274
24,1012,1012.000,279,4107,5953,9812,10385,15164,29468,77050,88561
25,1106,1106.000,543,3836,5524,9105,9245,15606,30392,69936,93188
26,1055,1055.000,308,4062,6032,9550,10046,15335,28721,74403,89246
27,446,446.000,1441,6199,13423,22479,37825,47092,61970,88203,98432
28,929,929.000,299,4139,6127,10523,10726,22308,38163,68875,91141
29,989,989.000,440,4391,6485,10165,11674,15017,29403,74534,90892
30,1134,1134.000,258,3544,5380,8750,8927,14074,30453,66871,89355
31,980,980.000,609,4539,6003,10363,11186,15339,31558,74798,88093
32,980,980.000,473,4454,6053,9982,10644,16330,31030,76272,82450
33,1047,1047.000,314,4034,6001,9499,9810,15774,29932,69106,85646
34,919,919.000,759,5203,6487,10993,11978,15942,31846,78942,92855
35,953,953.000,869,4840,6810,10428,10592,15644,31316,73820,89402
36,1116,1116.000,1015,3731,5669,8991,9254,13624,25697,66915,79760
37,949,949.000,715,4109,6183,10453,10768,15639,33211,76487,91846
38,988,988.000,461,4056,6021,10042,9918,16218,32986,70246,89022
39,1011,1011.000,420,4046,5862,10017,10437,15490,31163,74887,86701
40,1016,1016.000,309,4253,6305,9922,10636,15295,28989,66128,118045
41,812,812.000,1017,5296,8005,12186,12509,19398,39479,80253,88415
42,666,666.000,432,5877,10734,15045,16637,26962,46296,84372,93318
43,653,653.000,408,5135,9018,15027,20256,28601,47906,86997,94622
44,962,962.000,477,5004,6487,10529,11420,15456,30669,80800,91801
45,655,655.000,422,5018,8084,15167,14484,39309,54154,85086,99728
46,681,681.000,564,5896,8474,14606,14673,36338,45944,83873,88957
47,864,864.000,456,5172,6660,11649,11932,17792,40143,82532,88126
48,769,769.000,629,5224,7050,12848,12177,34376,44891,81467,134943
49,1036,1036.000,469,4146,6171,9593,9965,14418,28754,64266,83006
50,686,686.000,1064,5777,8555,15004,13756,37604,49835,84622,89699
51,697,697.000,2149,5742,8403,14005,13798,36273,45333,84526,125804
52,1010,1010.000,255,4171,6078,9864,10206,15906,30273,68572,80950
53,1019,1019.000,278,4278,6293,9791,10373,15448,29628,74311,88532
54,805,805.000,368,5284,7164,12599,13046,26974,39641,84973,98024
55,623,623.000,1355,5936,11555,15957,20806,28856,47703,86258,93627
56,689,689.000,1103,6112,9912,14382,14815,21310,47537,100937,121867
57,989,989.000,250,4419,6505,10135,10898,16125,29546,70300,86157
58,861,861.000,279,4595,7144,11488,12583,21218,36468,76719,88431
59,475,475.000,1272,6867,16993,21327,29149,40374,60349,86590,120106
60,649,649.000,190,5949,9149,14828,14639,37266,44302,85804,94261
