Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.400,85.285,18.357,33.493,55.196,106.071,144.294,202.261,501.775,501.775,0.012
5,32.400,40.501,11.183,25.102,30.382,38.134,91.831,99.559,137.337,165.676,0.025
10,40.800,28.633,10.496,23.087,28.256,34.208,38.346,40.327,50.322,61.049,0.035
15,43.400,25.200,12.288,19.736,24.801,30.265,35.248,37.742,40.702,47.604,0.040
20,36.200,28.897,13.439,21.237,26.316,31.995,36.648,57.224,95.097,96.907,0.035
25,36.000,28.078,11.029,20.289,26.811,31.316,36.541,49.557,97.633,98.432,0.036
30,45.000,26.412,6.784,20.806,26.653,31.291,35.004,37.976,54.124,55.544,0.038
35,40.200,26.314,8.749,20.910,26.332,30.946,34.987,37.329,56.209,63.380,0.038
40,34.200,32.671,10.666,24.119,30.813,36.892,49.067,59.664,91.029,118.045,0.031
45,28.800,31.958,11.727,21.983,28.864,34.583,52.879,64.950,99.728,134.943,0.031
50,34.800,31.149,7.805,20.210,28.155,33.805,49.072,68.293,110.441,125.804,0.032
55,32.000,36.316,12.197,22.614,31.249,43.524,62.125,75.951,120.106,121.867,0.028
60,4.600,39.389,16.785,26.728,30.204,53.790,68.843,76.057,94.261,94.261,0.025
