Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.800,81.781,29.371,59.771,74.692,86.161,93.681,219.723,370.020,370.020,0.012
5,36.000,55.268,24.639,37.564,52.742,73.236,84.706,87.096,90.929,112.743,0.018
10,38.600,55.809,22.039,40.760,55.305,74.959,82.439,84.481,90.805,93.815,0.018
15,45.000,54.121,23.224,39.524,54.172,67.486,77.461,81.861,88.962,90.658,0.018
20,41.000,60.622,26.523,46.056,60.580,74.382,84.717,86.651,92.906,102.274,0.016
25,38.200,59.215,23.053,40.563,61.895,76.320,84.447,87.429,90.892,93.188,0.017
30,40.600,58.100,23.285,43.324,60.372,71.904,79.233,82.450,90.268,92.855,0.017
35,43.600,57.348,23.248,43.336,57.998,71.343,80.313,84.335,89.022,91.846,0.017
40,33.600,64.659,24.955,49.497,65.484,81.559,86.300,88.235,93.318,94.622,0.015
45,33.800,63.539,27.638,52.939,64.709,78.279,84.895,86.299,88.957,89.058,0.016
50,33.600,63.769,25.040,48.351,65.730,82.257,85.162,86.819,89.699,94.687,0.016
55,29.000,64.656,23.512,50.066,64.934,84.402,86.763,87.783,93.627,93.911,0.015
60,4.200,73.492,35.994,65.313,82.443,85.804,87.892,89.192,91.777,91.777,0.014
