Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,89.000,13.397,5.370,6.769,7.937,18.014,28.613,29.842,31.780,134.892,0.075
5,55.000,24.584,5.127,24.909,28.028,29.191,30.140,30.770,31.600,61.944,0.041
10,63.600,20.835,5.183,10.518,26.209,28.330,29.230,30.053,34.811,60.858,0.048
15,57.800,23.486,5.223,20.301,27.367,28.651,29.759,30.312,54.877,60.548,0.043
20,46.200,26.027,7.242,25.839,27.341,28.309,29.649,30.492,55.486,58.324,0.038
25,54.200,25.074,6.517,25.285,26.923,28.240,29.053,29.549,30.856,46.407,0.040
30,56.400,23.739,5.458,24.096,26.970,28.196,29.089,29.768,54.950,57.396,0.042
35,56.400,24.688,5.339,25.488,27.368,28.332,29.324,29.974,30.773,32.273,0.041
40,55.800,24.673,4.606,25.590,26.870,28.093,29.255,30.421,56.051,58.068,0.041
45,58.800,24.497,5.795,25.461,26.930,27.914,29.006,29.537,31.505,51.739,0.041
50,53.800,25.341,5.554,25.659,27.129,28.136,29.261,29.850,51.623,54.190,0.039
55,49.400,25.822,5.632,25.200,26.977,28.262,29.277,31.047,54.636,57.844,0.039
