Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,87.600,2.456,1.006,1.330,1.655,3.547,4.891,5.279,5.622,16.947,0.407
5,55.400,3.819,1.063,2.972,4.283,4.820,5.190,5.547,5.938,6.272,0.262
10,57.600,3.448,0.978,1.861,4.053,4.689,5.181,5.431,5.809,6.073,0.290
15,57.200,3.968,1.049,3.558,4.368,4.844,5.373,5.596,5.766,5.793,0.252
20,51.400,4.224,1.142,4.010,4.440,4.826,5.123,5.363,5.773,6.193,0.237
25,52.000,4.298,1.325,4.045,4.496,4.852,5.194,5.489,5.820,5.914,0.233
30,57.600,3.893,0.856,3.425,4.287,4.739,5.196,5.437,5.919,6.740,0.257
35,56.600,4.152,1.108,3.932,4.391,4.788,5.165,5.333,5.541,5.772,0.241
40,60.000,4.084,1.086,3.918,4.396,4.796,5.203,5.506,6.250,10.483,0.245
45,53.800,4.183,1.022,3.999,4.435,4.844,5.198,5.366,5.840,6.092,0.239
50,54.000,4.101,1.229,3.926,4.421,4.818,5.161,5.498,5.795,6.092,0.244
55,48.200,4.147,1.068,3.900,4.360,4.874,5.270,5.487,6.291,10.197,0.241
