Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1746687659.821332,50237,0,1
2,Payment,1746687659.829734,1361,1,1
1,NewOrder,1746687659.831004,3904,2,1
1,NewOrder,1746687659.831224,5272,1,1
1,NewOrder,1746687659.834932,3351,2,1
1,NewOrder,1746687659.835163,3115,4,1
1,NewOrder,1746687659.836515,4295,1,1
1,NewOrder,1746687659.838300,2245,4,1
1,NewOrder,1746687659.838337,3059,2,1
1,NewOrder,1746687659.840591,1940,4,1
1,NewOrder,1746687659.840846,4211,1,1
5,StockLevel,1746687659.841442,4577,2,1
1,NewOrder,1746687659.842550,2261,4,1
1,NewOrder,1746687659.844837,2283,4,1
1,NewOrder,1746687659.845074,3731,1,1
1,NewOrder,1746687659.846038,2927,2,1
2,Payment,1746687659.846490,46411,3,1
2,Payment,1746687659.847136,40415,4,1
5,StockLevel,1746687659.848827,3495,1,1
2,Payment,1746687659.848985,46292,2,1
2,Payment,1746687659.850282,786,5,1
1,NewOrder,1746687659.851086,2103,5,1
1,NewOrder,1746687659.852339,3737,1,1
1,NewOrder,1746687659.853208,3843,5,1
1,NewOrder,1746687659.856100,2075,1,1
2,Payment,1746687659.856278,45260,6,1
1,NewOrder,1746687659.857065,2777,5,1
1,NewOrder,1746687659.858196,2921,1,1
2,Payment,1746687659.859857,55164,5,1
1,NewOrder,1746687659.861140,3637,1,1
2,Payment,1746687659.864805,885,1,1
2,Payment,1746687659.865708,801,1,1
1,NewOrder,1746687659.866527,3908,1,1
1,NewOrder,1746687659.870468,4434,1,1
2,Payment,1746687659.871583,49097,0,1
2,Payment,1746687659.874924,838,1,1
2,Payment,1746687659.875778,45653,1,1
2,Payment,1746687659.887574,642,4,1
2,Payment,1746687659.888233,48229,4,1
1,NewOrder,1746687659.889599,2503,7,1
1,NewOrder,1746687659.892151,2736,7,1
1,NewOrder,1746687659.892917,2341,3,1
1,NewOrder,1746687659.894908,2576,7,1
1,NewOrder,1746687659.895275,2221,3,1
1,NewOrder,1746687659.895290,3657,2,1
1,NewOrder,1746687659.897511,4060,7,1
1,NewOrder,1746687659.897515,2370,3,1
1,NewOrder,1746687659.898871,2704,9,1
2,Payment,1746687659.898964,994,2,1
1,NewOrder,1746687659.899902,2998,3,1
1,NewOrder,1746687659.899969,1581,2,1
2,Payment,1746687659.901568,44372,6,1
1,NewOrder,1746687659.901569,3331,2,1
1,NewOrder,1746687659.901590,2287,9,1
1,NewOrder,1746687659.901592,2369,7,1
2,Payment,1746687659.902918,887,3,1
2,Payment,1746687659.903823,68415,3,1
2,Payment,1746687659.903915,50951,9,1
2,Payment,1746687659.903982,1091,7,1
1,NewOrder,1746687659.904912,2535,2,1
1,NewOrder,1746687659.905090,3895,7,1
2,Payment,1746687659.907474,58085,2,1
1,NewOrder,1746687659.909008,2500,7,1
1,NewOrder,1746687659.911534,2443,7,1
1,NewOrder,1746687659.914004,3232,7,1
2,Payment,1746687659.915038,57371,5,1
1,NewOrder,1746687659.917260,3163,7,1
1,NewOrder,1746687659.920451,3885,7,1
2,Payment,1746687659.920733,68602,0,1
1,NewOrder,1746687659.921446,2413,1,1
2,Payment,1746687659.923880,53312,1,1
2,Payment,1746687659.924352,592,7,1
1,NewOrder,1746687659.924956,2050,7,1
1,NewOrder,1746687659.927025,1308,7,1
2,Payment,1746687659.928349,54567,7,1
1,NewOrder,1746687659.936485,2435,4,1
1,NewOrder,1746687659.938942,2456,4,1
2,Payment,1746687659.941429,965,4,1
2,Payment,1746687659.942418,605,4,1
2,Payment,1746687659.943036,555,4,1
2,Payment,1746687659.943601,519,4,1
2,Payment,1746687659.944130,603,4,1
1,NewOrder,1746687659.944743,1688,4,1
1,NewOrder,1746687659.945955,1778,6,1
1,NewOrder,1746687659.946444,1810,4,1
2,Payment,1746687659.947748,724,6,1
1,NewOrder,1746687659.948265,1423,4,1
2,Payment,1746687659.948483,44843,6,1
1,NewOrder,1746687659.949703,2776,4,1
2,Payment,1746687659.952503,823,4,1
2,Payment,1746687659.953341,744,4,1
1,NewOrder,1746687659.954098,2123,4,1
1,NewOrder,1746687659.954878,2328,9,1
1,NewOrder,1746687659.956240,2070,4,1
1,NewOrder,1746687659.957224,2576,9,1
1,NewOrder,1746687659.958325,2046,4,1
1,NewOrder,1746687659.959817,2263,9,1
1,NewOrder,1746687659.960382,1339,4,1
1,NewOrder,1746687659.961736,2362,4,1
5,StockLevel,1746687659.962095,2411,9,1
1,NewOrder,1746687659.964116,2154,4,1
1,NewOrder,1746687659.964517,1705,9,1
2,Payment,1746687659.965571,700,2,1
1,NewOrder,1746687659.966234,2254,9,1
1,NewOrder,1746687659.966283,2058,2,1
1,NewOrder,1746687659.966287,2522,4,1
2,Payment,1746687659.968355,547,2,1
1,NewOrder,1746687659.968500,2264,9,1
1,NewOrder,1746687659.968820,2216,4,1
2,Payment,1746687659.968913,44203,2,1
1,NewOrder,1746687659.970779,1577,9,1
1,NewOrder,1746687659.971048,2264,4,1
2,Payment,1746687659.972251,709,3,1
1,NewOrder,1746687659.972368,2219,9,1
1,NewOrder,1746687659.972421,2439,5,1
2,Payment,1746687659.972971,574,3,1
2,Payment,1746687659.973323,51446,4,1
1,NewOrder,1746687659.973561,1629,3,1
2,Payment,1746687659.974603,980,9,1
1,NewOrder,1746687659.974872,2056,5,1
1,NewOrder,1746687659.975200,2941,3,1
1,NewOrder,1746687659.975596,3219,9,1
2,Payment,1746687659.976945,48278,5,1
1,NewOrder,1746687659.977205,3104,1,1
2,Payment,1746687659.978151,764,3,1
1,NewOrder,1746687659.978830,3161,9,1
2,Payment,1746687659.978929,821,3,1
2,Payment,1746687659.979762,825,3,1
1,NewOrder,1746687659.980319,2510,1,1
1,NewOrder,1746687659.980598,3831,3,1
2,Payment,1746687659.982006,1070,9,1
1,NewOrder,1746687659.982845,3397,1,1
1,NewOrder,1746687659.982927,4280,7,1
2,Payment,1746687659.983087,79622,9,1
1,NewOrder,1746687659.984454,3124,3,1
1,NewOrder,1746687659.986264,4732,1,1
3,OrderStatus,1746687659.987234,20153,7,1
1,NewOrder,1746687659.987618,2199,3,1
2,Payment,1746687659.989353,43828,0,1
2,Payment,1746687659.989829,43344,3,1
1,NewOrder,1746687659.991017,2894,1,1
1,NewOrder,1746687659.993343,1552,6,1
1,NewOrder,1746687659.993925,3440,1,1
2,Payment,1746687659.994903,44300,6,1
2,Payment,1746687659.997387,962,1,1
1,NewOrder,1746687659.998364,4563,1,1
2,Payment,1746687660.002954,79295,1,1
1,NewOrder,1746687660.007434,2509,7,1
2,Payment,1746687660.009966,631,7,1
2,Payment,1746687660.010612,43371,7,1
1,NewOrder,1746687660.013133,2325,2,1
1,NewOrder,1746687660.015480,1598,2,1
2,Payment,1746687660.017093,43077,2,1
2,Payment,1746687660.024790,45719,4,1
2,Payment,1746687660.025235,45209,5,1
5,StockLevel,1746687660.033200,2527,0,1
2,Payment,1746687660.033202,47329,3,1
2,Payment,1746687660.035749,43641,0,1
5,StockLevel,1746687660.039229,2610,6,1
2,Payment,1746687660.041860,832,6,1
4,Delivery,1746687660.042707,134447,6,1
1,NewOrder,1746687660.052050,3793,8,1
2,Payment,1746687660.054003,668,7,1
1,NewOrder,1746687660.054683,2593,7,1
5,StockLevel,1746687660.055851,1576,8,1
