Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,4186,4186.000,231,624,1342,2391,2443,3519,6990,22922,29908
1,4160,4160.000,230,605,1385,2387,2458,3527,6861,22114,30299
2,4037,4037.000,230,598,1421,2476,2492,3507,7205,22750,29583
3,4160,4160.000,202,572,1366,2398,2407,3466,6705,22042,30442
4,4317,4317.000,208,568,1354,2307,2358,3291,6600,21838,29915
5,4169,4169.000,211,563,1396,2398,2406,3431,6796,22649,30868
6,4156,4156.000,188,593,1342,2407,2459,3586,6828,22411,30172
7,4225,4225.000,216,553,1350,2360,2312,3281,6866,21438,27201
8,4279,4279.000,193,577,1338,2322,2437,3387,6613,22346,30376
9,4146,4146.000,199,578,1377,2404,2417,3374,7002,21985,28033
10,4178,4178.000,208,559,1308,2391,2390,3399,7165,21827,27651
11,4240,4240.000,195,551,1299,2356,2350,3395,6916,21616,29225
12,4112,4112.000,204,607,1304,2427,2527,3698,7020,23543,32962
13,4245,4245.000,194,561,1401,2351,2368,3307,6568,21827,25345
14,4151,4151.000,200,562,1331,2412,2389,3483,7055,22013,28925
15,4204,4204.000,183,568,1352,2372,2402,3525,6830,21992,27273
16,4314,4314.000,186,566,1282,2308,2377,3345,6559,21767,27832
17,4347,4347.000,190,560,1355,2299,2380,3311,6380,21324,27706
18,4445,4445.000,199,546,1278,2244,2270,3116,6441,20944,27724
19,4352,4352.000,170,549,1336,2291,2344,3252,6385,21156,27432
20,4339,4339.000,191,576,1357,2301,2443,3350,6622,21886,29929
21,4063,4063.000,177,569,1423,2460,2427,3551,7035,21602,29860
22,4366,4366.000,176,560,1211,2294,2370,3410,6466,21616,29983
23,4037,4037.000,190,579,1440,2464,2451,3549,7073,22388,34611
24,4268,4268.000,196,558,1349,2336,2343,3346,6637,21092,26858
25,4524,4524.000,212,560,1318,2214,2330,3203,6427,20685,26375
26,4468,4468.000,196,568,1327,2230,2368,3181,6427,20954,25358
27,4226,4226.000,184,571,1467,2369,2447,3484,6664,21303,29286
28,4212,4212.000,195,573,1408,2377,2419,3412,6889,21295,27841
29,4254,4254.000,186,565,1284,2341,2401,3463,6830,21683,31526
30,4146,4146.000,203,562,1428,2407,2426,3508,6847,21785,28058
31,4251,4251.000,181,556,1341,2350,2364,3263,6660,21741,28597
32,4191,4191.000,186,566,1409,2386,2427,3476,6739,21349,27428
33,4310,4310.000,181,557,1347,2319,2384,3331,6596,21320,28709
34,4296,4296.000,193,582,1378,2320,2467,3391,6472,21507,29608
35,4324,4324.000,200,562,1412,2313,2355,3257,6496,20775,27450
36,4204,4204.000,189,564,1375,2370,2381,3356,6969,21333,27219
37,4264,4264.000,199,557,1351,2337,2381,3324,6749,21082,26333
38,4316,4316.000,183,561,1293,2323,2349,3305,6783,21199,27268
39,4249,4249.000,174,562,1395,2348,2398,3409,6595,21205,27093
40,4407,4407.000,199,571,1351,2257,2378,3365,6500,20882,30928
41,4303,4303.000,214,573,1362,2328,2418,3376,6699,21479,26081
42,4310,4310.000,195,562,1358,2315,2427,3340,6618,21249,29831
43,4299,4299.000,166,551,1329,2319,2323,3257,6575,21380,27475
44,4302,4302.000,182,567,1354,2333,2388,3435,6668,20788,26357
45,4299,4299.000,184,563,1362,2313,2417,3286,6557,21004,28013
46,4411,4411.000,189,567,1359,2269,2333,3230,6381,21253,27095
47,4159,4159.000,202,571,1317,2399,2436,3459,7386,21418,26545
48,4210,4210.000,186,559,1363,2376,2361,3287,6899,20918,28182
49,4269,4269.000,184,570,1348,2335,2406,3335,6644,21048,28264
50,4293,4293.000,191,571,1388,2332,2378,3362,6792,21260,29945
51,4480,4480.000,193,572,1321,2230,2390,3260,6473,20925,25906
52,4406,4406.000,193,573,1302,2267,2386,3256,6636,20749,26244
53,4310,4310.000,173,572,1271,2311,2432,3391,6850,20530,26590
54,4050,4050.000,199,585,1438,2472,2484,3672,7147,21980,30117
55,4503,4503.000,187,568,1324,2215,2374,3227,6360,20581,25273
56,4149,4149.000,192,563,1374,2412,2446,3533,6999,20773,24931
57,4234,4234.000,174,574,1354,2366,2437,3508,6854,20625,26899
58,4392,4392.000,177,562,1300,2269,2419,3331,6497,20844,27597
59,4255,4255.000,188,569,1414,2349,2409,3360,6892,20468,26373
60,4256,4256.000,176,580,1409,2327,2487,3475,6650,20829,25680
