Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1746558260.1994684	1746558485.1968544	224.99738597869873	0.0
2	1746558485.2418303	1746558709.9957693	224.75393891334534	0.044975996017456055
3	1746558710.0418766	1746558933.3289788	223.28710222244263	0.04610729217529297
4	1746558933.3804162	1746559176.2084134	242.8279972076416	0.0514373779296875
5	1746559176.230537	1746559401.1947958	224.96425890922546	0.02212357521057129
6	1746559401.2059321	1746559610.6553087	209.44937658309937	0.011136293411254883
7	1746559610.694846	1746559828.8260803	218.13123440742493	0.03953719139099121
8	1746559828.84965	1746560049.5119662	220.66231632232666	0.023569583892822266
9	1746560051.9056704	1746560209.6323178	157.72664737701416	2.3937041759490967
10	1746560209.6522505	1746560363.951145	154.298894405365	0.01993274688720703
11	1746560364.0030074	1746560510.1027775	146.09977006912231	0.051862478256225586
12	1746560510.1561673	1746560695.0379312	184.8817639350891	0.053389787673950195
13	1746560695.0503974	1746560858.444392	163.39399456977844	0.012466192245483398
14	1746560858.4981291	1746561014.7983873	156.30025815963745	0.05373716354370117
15	1746561014.8555348	1746561211.7566984	196.90116357803345	0.05714750289916992
16	1746561211.8147662	1746561404.2448988	192.43013262748718	0.05806779861450195
17	1746561404.390576	1746561568.267984	163.87740802764893	0.1456770896911621
18	1746561570.7027786	1746561779.7925	209.08972144126892	2.4347946643829346
19	1746561779.8498287	1746562011.2021637	231.3523349761963	0.05732870101928711
20	1746562011.2744074	1746562233.498977	222.2245695590973	0.07224369049072266
21	1746562233.586593	1746562455.91242	222.32582712173462	0.087615966796875
22	1746562455.9264777	1746562693.5211115	237.59463381767273	0.014057636260986328
23	1746562693.581463	1746562928.677514	235.0960509777069	0.06035161018371582
24	1746562928.7319279	1746563154.827696	226.0957682132721	0.054413795471191406
25	1746563154.8890371	1746563382.8154821	227.92644500732422	0.061341047286987305
26	1746563385.0926142	1746563616.9459782	231.8533639907837	2.277132034301758
27	1746563616.9649525	1746563855.3877687	238.4228162765503	0.01897430419921875
28	1746563855.4025135	1746564080.6557043	225.25319075584412	0.014744758605957031
29	1746564080.714499	1746564316.664751	235.95025205612183	0.05879473686218262
30	1746564316.7287266	1746564549.9305384	233.2018117904663	0.06397557258605957
31	1746564549.996413	1746564784.2104425	234.21402955055237	0.06587457656860352
