Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,157.400,30.257,0.419,0.963,43.974,47.036,55.241,67.170,80.658,89.293,0.033
5,180.400,28.757,0.363,0.794,43.668,45.865,53.562,64.655,79.680,84.563,0.035
10,184.200,31.346,0.355,0.792,43.871,46.074,54.558,68.826,80.936,107.915,0.032
15,186.200,31.007,0.367,0.740,43.713,45.866,55.077,69.026,80.132,132.211,0.032
20,190.200,30.249,0.364,0.719,43.635,45.266,54.658,71.808,79.878,82.029,0.033
25,188.000,29.581,0.378,0.677,43.478,45.110,54.156,72.213,80.056,131.186,0.034
30,199.600,29.748,0.333,0.650,43.605,45.300,55.467,71.935,80.148,90.787,0.034
35,198.000,30.010,0.355,0.622,43.473,44.854,55.727,73.604,78.929,79.863,0.033
40,190.800,30.348,0.357,0.670,43.497,44.966,51.542,66.408,79.306,107.694,0.033
45,194.600,29.308,0.344,0.644,43.438,44.840,52.149,65.637,79.930,128.830,0.034
50,195.400,29.851,0.361,0.621,43.511,44.926,53.412,67.787,79.069,111.439,0.034
55,194.400,29.204,0.355,0.612,43.462,44.975,53.010,75.329,80.386,96.954,0.034
60,41.000,26.621,0.343,0.572,43.098,44.526,53.398,76.843,79.012,83.542,0.038
