Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.400,85.109,18.452,53.932,63.770,82.537,157.756,238.565,608.442,608.442,0.012
5,14.600,63.416,19.892,34.504,58.337,66.749,100.802,159.656,220.059,220.059,0.016
10,19.000,47.956,19.210,20.583,58.760,65.223,73.784,77.487,115.287,115.287,0.021
15,16.800,49.199,19.216,20.925,62.590,64.988,72.634,79.125,111.815,111.815,0.020
20,18.000,49.807,19.166,20.615,62.852,64.742,69.991,87.089,110.064,110.064,0.020
25,17.200,54.173,19.258,20.586,63.328,67.188,82.281,97.063,142.876,142.876,0.018
30,18.400,58.053,19.308,28.661,63.370,67.205,95.546,102.825,147.049,147.049,0.017
35,16.600,48.719,19.184,20.660,62.417,64.789,67.657,91.526,113.438,113.438,0.021
40,21.600,52.368,18.888,20.525,62.973,66.019,85.425,109.474,111.040,112.509,0.019
45,20.800,51.846,19.082,21.948,62.706,65.174,77.537,104.896,111.623,112.335,0.019
50,16.400,51.506,19.106,20.641,63.002,65.188,75.009,95.442,110.414,110.414,0.019
55,17.000,54.326,18.855,23.181,62.627,65.701,78.153,93.050,112.257,112.257,0.018
60,3.800,55.103,19.078,30.301,62.601,65.317,95.036,110.172,110.172,110.172,0.018
