Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,174.200,30.169,0.362,0.791,43.784,45.788,53.047,69.105,80.492,97.369,0.033
5,181.600,30.482,0.390,0.678,43.576,45.529,58.887,78.108,82.844,103.853,0.033
10,196.000,28.783,0.361,0.608,43.509,45.074,56.593,77.975,80.048,83.436,0.035
15,187.000,30.150,0.351,0.611,43.549,44.777,56.266,77.508,79.907,84.174,0.033
20,179.400,29.859,0.324,0.599,43.552,44.850,54.298,77.157,79.500,81.668,0.033
25,188.200,30.005,0.338,0.593,43.588,45.168,58.401,78.120,80.744,132.611,0.033
30,181.800,30.553,0.334,0.580,43.511,44.859,61.272,77.227,80.805,87.991,0.033
35,186.200,30.296,0.318,0.585,43.434,44.786,59.504,77.729,79.775,82.487,0.033
40,178.400,30.381,0.353,0.558,43.495,44.684,55.814,77.008,79.503,86.958,0.033
45,177.800,30.728,0.320,0.565,43.426,44.796,60.477,78.680,80.458,82.930,0.033
50,193.600,28.414,0.316,0.534,43.341,44.537,53.251,75.245,79.274,81.654,0.035
55,186.600,30.004,0.332,0.597,43.472,45.006,57.080,73.821,79.750,106.045,0.033
60,35.000,33.104,0.331,0.562,43.302,44.969,73.498,78.578,80.407,98.320,0.030
