Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,99.600,15.137,5.090,7.222,11.319,25.101,27.463,28.574,49.046,51.656,0.066
5,80.600,17.082,4.773,6.937,15.532,25.872,27.555,28.222,48.447,57.106,0.059
10,57.400,24.691,5.035,24.730,26.143,27.257,28.198,29.711,55.427,66.099,0.041
15,64.600,25.387,5.459,24.457,26.085,27.371,29.002,43.590,53.083,59.096,0.039
20,61.800,25.507,5.750,24.576,26.207,27.414,29.015,44.126,53.212,55.578,0.039
25,71.800,21.731,4.918,14.645,25.526,26.942,28.228,29.108,36.119,53.376,0.046
30,56.000,25.043,5.401,25.262,26.388,27.338,28.238,29.078,51.676,57.354,0.040
35,61.800,24.101,5.276,24.207,25.843,26.973,27.912,29.091,48.728,65.859,0.041
40,69.600,23.021,4.877,21.171,25.812,27.113,28.422,29.580,49.170,59.795,0.043
45,62.000,24.545,5.312,23.135,25.923,27.273,28.671,41.059,55.228,77.796,0.041
50,61.400,23.687,5.349,23.947,26.007,27.296,28.300,28.889,47.700,66.955,0.042
55,60.200,24.895,5.170,24.609,25.959,27.106,28.046,28.787,56.435,73.301,0.040
