Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,175.600,31.080,0.395,0.743,43.676,45.788,57.805,77.292,80.766,88.115,0.032
5,210.200,29.371,0.371,0.619,43.427,45.022,55.247,75.189,80.182,115.397,0.034
10,195.600,30.446,0.374,0.589,43.625,44.758,54.288,76.199,80.361,86.558,0.033
15,200.400,27.895,0.320,0.552,43.281,44.720,52.380,69.778,79.796,94.301,0.036
20,188.200,30.443,0.378,0.588,43.460,44.513,54.517,76.011,79.752,124.751,0.033
25,202.600,30.291,0.370,0.552,43.473,44.863,58.144,78.275,80.298,106.853,0.033
30,210.600,29.538,0.349,0.540,43.326,44.426,53.430,77.656,79.574,87.770,0.034
35,187.600,30.143,0.357,0.543,43.359,44.650,55.700,77.240,80.007,132.114,0.033
40,196.400,28.143,0.328,0.533,43.197,44.713,53.009,76.388,79.364,97.289,0.036
45,197.400,29.904,0.333,0.541,43.439,44.649,53.822,74.851,79.652,114.300,0.033
50,193.200,29.446,0.338,0.558,43.361,44.866,53.466,70.075,79.601,107.895,0.034
55,197.200,29.607,0.330,0.571,43.376,44.833,54.958,77.114,79.936,130.863,0.034
60,43.600,27.679,0.381,0.520,43.208,44.421,54.941,78.461,79.650,80.594,0.036
