Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.600,203.471,121.443,136.001,189.447,259.301,306.279,360.062,418.925,418.925,0.005
5,15.600,152.107,119.457,125.361,132.542,160.693,201.584,256.157,303.022,303.022,0.007
10,18.000,159.069,119.451,124.278,131.078,166.654,229.735,278.953,428.404,428.404,0.006
15,16.000,166.185,117.504,125.433,134.114,183.951,262.138,308.671,403.403,403.403,0.006
20,19.400,154.717,120.000,124.284,132.476,160.031,225.845,272.463,342.905,342.905,0.006
25,16.200,145.544,117.413,123.905,131.126,154.166,182.735,228.570,288.608,288.608,0.007
30,16.200,145.851,119.445,124.397,130.280,156.694,201.867,209.784,275.595,275.595,0.007
35,17.000,161.455,119.229,124.234,136.059,199.449,232.243,258.180,333.755,333.755,0.006
40,19.400,157.997,119.018,123.322,137.225,171.240,233.222,271.429,332.135,332.135,0.006
45,18.600,150.804,119.012,123.070,132.641,169.610,204.086,241.273,306.474,306.474,0.007
50,18.000,148.711,119.509,125.586,134.513,160.894,197.120,208.295,347.785,347.785,0.007
55,17.000,148.912,119.062,124.236,131.225,155.713,206.241,255.196,302.692,302.692,0.007
60,3.000,130.687,119.065,122.038,125.017,130.474,155.692,178.852,178.852,178.852,0.008
