Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,3.600,133.500,2.986,4.633,180.913,200.156,241.570,421.153,421.153,421.153,0.007
5,2.200,112.554,3.363,3.711,158.163,187.739,190.636,226.618,226.618,226.618,0.009
10,5.400,223.336,3.760,160.808,217.290,331.146,353.554,389.703,420.570,420.570,0.004
15,3.200,109.320,3.194,4.890,169.876,199.841,214.753,256.031,256.031,256.031,0.009
20,3.800,188.539,2.683,5.915,200.846,295.592,362.184,486.717,486.717,486.717,0.005
25,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
30,3.200,163.140,3.831,111.790,185.248,219.730,262.641,344.963,344.963,344.963,0.006
35,8.600,106.695,2.542,3.564,57.465,209.741,232.996,300.388,516.578,516.578,0.009
40,1.800,215.561,144.280,210.027,213.651,244.418,253.188,253.188,253.188,253.188,0.005
45,1.200,127.677,2.817,3.187,183.518,191.000,223.473,223.473,223.473,223.473,0.008
50,4.000,148.041,1.701,101.933,195.619,207.498,214.378,327.132,327.132,327.132,0.007
55,5.600,148.458,1.576,2.864,172.587,218.054,336.376,378.962,404.676,404.676,0.007
60,1.200,135.144,2.605,2.903,170.805,207.374,263.303,263.303,263.303,263.303,0.007
