Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.600,1490.644,2.986,180.913,339.863,2911.986,3905.868,8786.976,9166.553,9166.553,0.001
5,6.600,1262.813,3.363,187.739,260.841,1714.974,4397.022,4498.937,7171.489,7171.489,0.001
10,11.400,1094.270,3.760,227.958,331.146,629.857,3479.459,5715.318,10687.926,10687.926,0.001
15,7.400,1294.723,3.194,178.190,256.031,700.943,2634.301,11498.443,11769.813,11769.813,0.001
20,10.000,1285.099,2.683,258.745,475.233,2517.895,4425.351,4430.471,7589.557,7589.557,0.001
25,2.000,3365.680,2475.235,2811.220,2855.554,2910.986,6939.038,6939.038,6939.038,6939.038,0.000
30,8.600,1041.942,3.831,209.573,347.721,882.309,2286.942,2717.617,14303.838,14303.838,0.001
35,16.800,1079.464,2.542,57.465,277.891,419.830,2750.368,2886.808,12668.367,12668.367,0.001
40,4.400,1221.550,144.280,215.437,416.205,2248.039,3345.239,3719.342,3828.006,3828.006,0.001
45,3.200,2558.085,2.817,191.000,1089.119,4104.128,8629.538,8687.348,8687.348,8687.348,0.000
50,9.200,844.326,1.701,196.006,327.132,1879.754,2678.088,2775.883,3101.395,3101.395,0.001
55,11.000,456.963,1.576,159.404,309.180,397.817,1101.061,2418.524,3259.037,3259.037,0.002
60,1.600,187.521,2.605,163.873,207.374,337.979,351.327,351.327,351.327,351.327,0.005
