Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,89.000,16.257,4.864,6.599,11.829,26.491,27.793,28.669,50.204,60.331,0.062
5,75.600,19.416,4.945,7.641,24.331,26.428,27.634,28.494,48.523,56.145,0.052
10,63.800,24.797,5.351,24.353,25.676,26.746,27.794,29.406,50.142,71.574,0.040
15,60.600,25.591,5.132,24.484,25.686,26.757,28.013,44.982,52.655,56.617,0.039
20,70.400,20.992,5.001,13.391,24.870,26.078,27.305,27.978,49.821,63.801,0.048
25,59.800,24.555,4.831,24.489,25.689,26.800,27.860,29.423,46.530,48.406,0.041
30,62.800,24.608,5.530,24.350,25.730,26.850,28.033,29.226,49.602,51.050,0.041
35,61.000,24.571,5.414,24.278,25.477,26.687,27.856,28.693,52.711,61.473,0.041
40,61.600,24.284,4.892,24.028,25.432,26.303,27.340,28.449,53.157,68.490,0.041
45,65.400,23.969,4.817,24.247,25.364,26.390,27.602,28.309,48.877,56.962,0.042
50,56.000,23.835,4.496,23.970,25.578,26.574,27.534,28.282,53.098,54.425,0.042
55,58.600,24.872,5.492,24.448,25.576,26.579,27.845,29.196,51.630,54.440,0.040
60,10.000,25.223,14.127,23.490,25.028,26.319,27.749,41.597,48.792,48.792,0.040
