Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1730828224.1123621	1730828317.9342551	93.82189297676086	0.0
2	1730828317.9979856	1730828413.4479828	95.44999718666077	0.06373047828674316
3	1730828413.51952	1730828504.1350946	90.61557459831238	0.07153725624084473
4	1730828504.2080693	1730828594.617881	90.4098117351532	0.07297468185424805
5	1730828594.6902337	1730828689.7707021	95.08046841621399	0.07235264778137207
6	1730828689.847826	1730828777.6514606	87.80363464355469	0.07712388038635254
7	1730828777.7292247	1730828868.4837942	90.75456953048706	0.07776403427124023
8	1730828868.56372	1730828957.0371335	88.47341346740723	0.0799257755279541
9	1730828958.6303532	1730829046.7498226	88.11946940422058	1.5932197570800781
10	1730829046.7636344	1730829135.7369523	88.973317861557	0.013811826705932617
11	1730829135.7996686	1730829229.5327015	93.73303294181824	0.06271624565124512
12	1730829229.6110404	1730829324.282253	94.67121267318726	0.0783388614654541
13	1730829324.3671489	1730829418.9685576	94.60140872001648	0.08489584922790527
14	1730829418.9934762	1730829507.3209052	88.3274290561676	0.024918556213378906
15	1730829507.4116037	1730829551.028095	43.61649131774902	0.0906984806060791
16	1730829551.1234915	1730829644.713173	93.58968138694763	0.09539651870727539
17	1730829644.8286572	1730829688.795836	43.96717882156372	0.11548423767089844
18	1730829690.6247058	1730829778.1932604	87.56855463981628	1.8288698196411133
19	1730829778.2779872	1730829867.1124396	88.83445239067078	0.08472681045532227
20	1730829867.2003598	1730829955.3942058	88.19384598731995	0.0879201889038086
21	1730829955.4898496	1730830043.9443922	88.45454263687134	0.09564375877380371
22	1730830043.9608104	1730830132.121993	88.16118264198303	0.0164182186126709
23	1730830132.1847134	1730830220.9028053	88.71809196472168	0.06272029876708984
24	1730830221.0092316	1730830315.6241338	94.61490225791931	0.10642623901367188
25	1730830315.7662072	1730830360.322596	44.55638885498047	0.142073392868042
26	1730830362.1794858	1730830450.5885918	88.40910601615906	1.8568897247314453
27	1730830450.6061714	1730830544.626693	94.02052164077759	0.01757955551147461
28	1730830544.703903	1730830633.3250961	88.62119317054749	0.0772099494934082
29	1730830633.4290018	1730830721.928468	88.49946618080139	0.10390567779541016
30	1730830722.0094743	1730830816.2072825	94.19780826568604	0.08100628852844238
31	1730830816.3154888	1730830904.6977298	88.3822410106659	0.10820627212524414
32	1730830904.8073144	1730830993.3235295	88.51621508598328	0.10958456993103027
33	1730830995.4261549	1730831083.9740381	88.54788327217102	2.1026253700256348
34	1730831084.0462272	1730831175.1914794	91.1452522277832	0.0721890926361084
35	1730831175.3089018	1730831269.0350573	93.72615551948547	0.11742234230041504
36	1730831269.139305	1730831357.9385662	88.79926109313965	0.1042478084564209
37	1730831358.0487623	1730831446.082824	88.03406167030334	0.11019611358642578
38	1730831446.1978202	1730831535.133917	88.93609690666199	0.11499619483947754
39	1730831535.2512906	1730831630.3655162	95.11422562599182	0.11737346649169922
40	1730831630.4774265	1730831725.410093	94.93266654014587	0.11191034317016602
41	1730831727.4417048	1730831771.2608294	43.819124698638916	2.031611680984497
42	1730831771.3809786	1730831814.7891266	43.40814805030823	0.12014913558959961
43	1730831814.9104342	1730831904.6238818	89.71344757080078	0.1213076114654541
44	1730831904.7026277	1730831948.8450773	44.142449617385864	0.07874584197998047
45	1730831948.9693046	1730832043.1043282	94.13502359390259	0.12422728538513184
46	1730832043.1256883	1730832087.9105093	44.78482103347778	0.021360158920288086
47	1730832088.0364442	1730832182.4427793	94.40633511543274	0.12593483924865723
48	1730832182.5611248	1730832271.138925	88.57780027389526	0.11834549903869629
49	1730832273.169645	1730832362.726394	89.55674886703491	2.0307199954986572
50	1730832362.7476366	1730832451.9558442	89.20820760726929	0.021242618560791016
51	1730832451.9776807	1730832541.8613896	89.88370895385742	0.021836519241333008
52	1730832541.9942691	1730832638.3508658	96.35659670829773	0.13287949562072754
53	1730832638.3730218	1730832726.9310143	88.5579924583435	0.0221560001373291
54	1730832727.063237	1730832771.2442677	44.18103075027466	0.13222265243530273
55	1730832771.3809664	1730832863.3984628	92.01749634742737	0.13669872283935547
56	1730832863.527544	1730832907.6895444	44.16200041770935	0.12908124923706055
57	1730832910.007918	1730832998.0496805	88.04176259040833	2.318373441696167
58	1730832998.1145382	1730833087.581616	89.46707773208618	0.06485772132873535
59	1730833087.6048336	1730833176.2296214	88.6247878074646	0.02321767807006836
60	1730833176.3022935	1730833265.229885	88.92759156227112	0.07267212867736816
61	1730833265.3777266	1730833309.5012715	44.12354493141174	0.1478414535522461
62	1730833309.6535163	1730833403.879366	94.22584962844849	0.15224480628967285
63	1730833403.9079764	1730833498.4516137	94.5436372756958	0.0286104679107666
64	1730833498.5868464	1730833542.8974695	44.31062316894531	0.13523268699645996
65	1730833543.1054935	1730833586.4211245	43.31563091278076	0.2080240249633789
66	1730833588.818907	1730833683.9463484	95.12744140625	2.397782564163208
67	1730833683.9712408	1730833775.6914651	91.72022438049316	0.024892330169677734
68	1730833775.7174008	1730833864.1558678	88.43846702575684	0.025935649871826172
69	1730833864.267822	1730833959.7097344	95.44191241264343	0.1119542121887207
70	1730833959.7841864	1730834048.0384738	88.25428748130798	0.07445192337036133
71	1730834048.1710865	1730834143.2149053	95.0438187122345	0.1326127052307129
72	1730834143.2416105	1730834237.4229136	94.18130302429199	0.026705265045166016
73	1730834239.8074193	1730834328.2334175	88.42599821090698	2.3845057487487793
74	1730834328.3609912	1730834418.4342687	90.0732774734497	0.12757372856140137
75	1730834418.460715	1730834507.5904155	89.12970042228699	0.02644634246826172
