Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1738986908.8075323	1738986999.9222078	91.11467552185059	0.0
2	1738987000.9059608	1738987091.7794907	90.87352991104126	0.983752965927124
3	1738987091.8079104	1738987196.027262	104.21935153007507	0.02841973304748535
4	1738987196.0577633	1738987291.9722295	95.91446614265442	0.030501365661621094
5	1738987292.0099297	1738987389.5708282	97.56089854240417	0.03770017623901367
6	1738987389.6159928	1738987499.564282	109.94828915596008	0.04516458511352539
7	1738987499.6062663	1738987561.924056	62.317789793014526	0.04198431968688965
8	1738987561.9715257	1738987608.4717615	46.50023579597473	0.0474696159362793
9	1738987608.5213978	1738987654.2863345	45.764936685562134	0.0496363639831543
10	1738987655.9514983	1738987746.3054967	90.35399842262268	1.6651637554168701
11	1738987746.3572826	1738987838.303293	91.94601035118103	0.051785945892333984
12	1738987838.3556645	1738987931.1073422	92.75167775154114	0.05237150192260742
13	1738987931.1614022	1738987981.7430477	50.581645488739014	0.05405998229980469
14	1738987981.7982378	1738988072.868263	91.07002520561218	0.055190086364746094
15	1738988072.8934455	1738988122.3428226	49.44937705993652	0.025182485580444336
16	1738988122.402814	1738988168.160712	45.7578980922699	0.05999135971069336
17	1738988168.2221656	1738988213.8174436	45.59527802467346	0.06145358085632324
18	1738988213.941745	1738988259.5913522	45.64960718154907	0.12430143356323242
19	1738988261.5281086	1738988351.876247	90.34813833236694	1.9367563724517822
20	1738988351.9373467	1738988443.3484445	91.41109776496887	0.06109976768493652
21	1738988443.4123209	1738988534.408978	90.99665713310242	0.06387639045715332
22	1738988534.4740436	1738988627.0786748	92.60463118553162	0.06506562232971191
23	1738988627.1428945	1738988718.553315	91.41042041778564	0.06421971321105957
24	1738988718.6048207	1738988809.8926463	91.28782558441162	0.05150580406188965
25	1738988809.9613276	1738988904.798445	94.83711743354797	0.06868124008178711
26	1738988904.94023	1738988962.858368	57.91813802719116	0.1417849063873291
27	1738988965.198499	1738989056.2737224	91.07522344589233	2.3401310443878174
28	1738989056.3364542	1738989103.4669201	47.13046598434448	0.06273174285888672
29	1738989103.5425262	1738989193.540989	89.99846267700195	0.07560610771179199
30	1738989193.617226	1738989285.8074791	92.19025325775146	0.07623696327209473
31	1738989285.8863957	1738989377.2617474	91.37535166740417	0.07891654968261719
32	1738989377.3431776	1738989470.0483353	92.70515775680542	0.08143019676208496
33	1738989470.1314094	1738989560.6842422	90.55283284187317	0.08307409286499023
34	1738989562.6786847	1738989655.3480146	92.66932988166809	1.9944424629211426
35	1738989655.433416	1738989746.6591442	91.22572827339172	0.08540129661560059
36	1738989746.6856422	1738989794.3328938	47.64725160598755	0.026498079299926758
37	1738989794.421243	1738989884.8924158	90.47117280960083	0.0883491039276123
38	1738989884.9533706	1738989977.3444388	92.39106822013855	0.06095480918884277
39	1738989977.4348822	1738990070.0410914	92.60620927810669	0.09044337272644043
40	1738990070.1373088	1738990117.5137563	47.376447439193726	0.09621739387512207
41	1738990117.6111076	1738990208.323127	90.71201944351196	0.0973513126373291
42	1738990210.3242764	1738990302.4969506	92.17267417907715	2.0011494159698486
43	1738990302.5683684	1738990393.8313096	91.26294112205505	0.07141780853271484
44	1738990393.8947213	1738990529.9366271	136.04190587997437	0.06341171264648438
45	1738990530.031441	1738990585.8675225	55.83608150482178	0.09481382369995117
46	1738990585.9680061	1738990677.5395021	91.57149600982666	0.10048365592956543
47	1738990677.6408734	1738990772.1871881	94.54631471633911	0.10137128829956055
48	1738990772.2780025	1738990889.8371236	117.55912113189697	0.09081435203552246
49	1738990889.9434462	1738990952.2933812	62.34993505477905	0.1063225269317627
50	1738990954.614562	1738991046.4928021	91.87824010848999	2.321180820465088
51	1738991046.5174708	1738991138.0960195	91.57854866981506	0.02466869354248047
52	1738991138.2030857	1738991245.8817954	107.6787097454071	0.10706615447998047
53	1738991245.9755626	1738991297.3128977	51.33733510971069	0.09376716613769531
54	1738991297.4219182	1738991388.6331217	91.21120357513428	0.10902047157287598
55	1738991388.7476733	1738991436.6690104	47.92133712768555	0.11455154418945312
56	1738991436.7922423	1738991527.0061216	90.21387934684753	0.12323188781738281
57	1738991527.1260457	1738991574.1904397	47.06439399719238	0.11992406845092773
58	1738991576.252334	1738991621.8023274	45.54999327659607	2.061894416809082
59	1738991621.9199226	1738991712.3525906	90.43266797065735	0.11759519577026367
60	1738991712.4673514	1738991804.2725794	91.80522799491882	0.1147608757019043
61	1738991804.3772519	1738991897.212545	92.83529305458069	0.10467243194580078
62	1738991897.3361948	1738991944.4354634	47.099268674850464	0.12364983558654785
63	1738991944.5646222	1738991991.1054633	46.5408411026001	0.12915873527526855
64	1738991991.2292078	1738992081.1146846	89.88547682762146	0.12374448776245117
65	1738992081.2459612	1738992128.3308277	47.084866523742676	0.13127660751342773
66	1738992128.5380137	1738992222.3830998	93.84508609771729	0.20718598365783691
67	1738992224.6559093	1738992277.2422473	52.58633804321289	2.2728095054626465
68	1738992277.3712611	1738992324.0540175	46.682756423950195	0.1290137767791748
69	1738992324.1866484	1738992417.4161062	93.22945785522461	0.1326308250427246
70	1738992417.5459135	1738992465.2442508	47.69833731651306	0.1298072338104248
71	1738992465.3794074	1738992511.3278303	45.94842290878296	0.13515663146972656
72	1738992511.4617221	1738992557.1284735	45.66675138473511	0.13389182090759277
73	1738992557.263019	1738992603.062376	45.79935693740845	0.13454556465148926
74	1738992605.2060566	1738992695.6636262	90.45756959915161	2.1436805725097656
75	1738992695.7570276	1738992742.2140236	46.45699596405029	0.09340143203735352
