Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.400,45.332,14.034,20.840,51.654,56.017,69.979,92.340,100.095,100.095,0.022
5,14.000,48.761,14.945,21.044,56.257,62.595,63.901,89.638,120.427,120.427,0.021
10,21.600,51.929,18.864,20.241,62.244,66.673,83.424,98.049,112.593,112.998,0.019
15,19.000,53.739,19.108,21.516,62.712,64.410,90.387,108.475,111.023,111.023,0.019
20,18.800,47.747,18.868,19.939,61.995,63.754,71.911,97.090,111.770,111.770,0.021
25,18.600,46.601,19.031,20.159,62.167,63.630,68.315,74.978,112.486,112.486,0.021
30,12.400,55.821,18.889,20.384,63.017,65.316,99.351,115.694,141.188,141.188,0.018
35,19.600,54.291,19.082,24.267,62.605,64.947,84.894,98.300,107.795,107.795,0.018
40,18.200,44.949,19.056,19.907,61.358,62.848,65.343,72.656,108.987,108.987,0.022
45,16.800,54.807,18.972,20.987,62.566,64.887,103.680,110.544,163.309,163.309,0.018
50,17.400,45.969,19.027,19.998,33.683,63.033,69.688,99.591,111.149,111.149,0.022
55,18.800,53.227,19.069,22.406,62.355,64.705,90.492,106.406,113.997,113.997,0.019
60,3.400,46.016,19.015,19.810,61.753,62.912,63.553,108.456,108.456,108.456,0.022
