Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1746794124.170781,10386,4,1
1,NewOrder,1746794124.181371,10446,4,1
2,Payment,1746794124.191871,49460,4,1
2,Payment,1746794124.241366,1154,4,1
3,OrderStatus,1746794124.242547,488394,4,1
2,Payment,1746794124.730985,3383,4,1
2,Payment,1746794124.734459,69409,4,1
1,NewOrder,1746794124.766785,10217,6,1
2,Payment,1746794124.767775,47890,3,1
2,Payment,1746794124.767867,49267,5,1
1,NewOrder,1746794124.774070,9313,0,1
1,NewOrder,1746794124.777046,7089,6,1
2,Payment,1746794124.778222,78066,8,1
1,NewOrder,1746794124.778987,6409,1,1
1,NewOrder,1746794124.779192,6861,7,1
2,Payment,1746794124.779963,60996,2,1
4,Delivery,1746794124.783426,154492,0,1
2,Payment,1746794124.783800,45517,9,1
1,NewOrder,1746794124.784156,7609,6,1
1,NewOrder,1746794124.785424,4336,1,1
1,NewOrder,1746794124.786089,8974,7,1
4,Delivery,1746794124.789792,174933,1,1
2,Payment,1746794124.791790,39701,6,1
2,Payment,1746794124.795101,2976,7,1
1,NewOrder,1746794124.798109,9996,7,1
1,NewOrder,1746794124.803898,7349,4,1
1,NewOrder,1746794124.808136,3735,7,1
1,NewOrder,1746794124.811277,7762,4,1
1,NewOrder,1746794124.811914,4119,7,1
1,NewOrder,1746794124.815690,5242,3,1
1,NewOrder,1746794124.816053,8515,7,1
2,Payment,1746794124.817154,39925,5,1
1,NewOrder,1746794124.819063,8006,4,1
1,NewOrder,1746794124.820957,2369,3,1
4,Delivery,1746794124.823343,129651,3,1
1,NewOrder,1746794124.824591,5943,7,1
2,Payment,1746794124.827095,1747,4,1
2,Payment,1746794124.828868,49347,4,1
2,Payment,1746794124.829338,1212,9,1
2,Payment,1746794124.830557,41687,7,1
5,StockLevel,1746794124.830569,25795,9,1
1,NewOrder,1746794124.831509,5989,6,1
3,OrderStatus,1746794124.837526,21646,6,1
2,Payment,1746794124.840986,39388,2,1
1,NewOrder,1746794124.856327,6688,8,1
1,NewOrder,1746794124.856384,4969,9,1
2,Payment,1746794124.857099,1428,5,1
2,Payment,1746794124.858547,42450,5,1
1,NewOrder,1746794124.859188,5161,6,1
1,NewOrder,1746794124.861370,6974,9,1
1,NewOrder,1746794124.863029,5694,8,1
1,NewOrder,1746794124.864367,3587,6,1
2,Payment,1746794124.867987,1027,6,1
2,Payment,1746794124.868373,39855,9,1
1,NewOrder,1746794124.868742,4097,8,1
1,NewOrder,1746794124.869028,7492,6,1
1,NewOrder,1746794124.872273,7868,7,1
4,Delivery,1746794124.872863,163142,8,1
2,Payment,1746794124.876547,1500,6,1
1,NewOrder,1746794124.878073,8222,6,1
2,Payment,1746794124.878232,1192,4,1
2,Payment,1746794124.879443,46066,4,1
1,NewOrder,1746794124.880160,7655,7,1
1,NewOrder,1746794124.880393,5041,2,1
1,NewOrder,1746794124.885464,6475,2,1
1,NewOrder,1746794124.886318,6894,6,1
2,Payment,1746794124.887838,47038,7,1
2,Payment,1746794124.891965,1112,2,1
1,NewOrder,1746794124.893100,5889,2,1
2,Payment,1746794124.893240,1555,6,1
1,NewOrder,1746794124.894833,7653,6,1
4,Delivery,1746794124.899062,128732,2,1
4,Delivery,1746794124.901022,141396,5,1
1,NewOrder,1746794124.902514,5544,6,1
1,NewOrder,1746794124.908097,8469,6,1
1,NewOrder,1746794124.908244,4889,9,1
2,Payment,1746794124.913157,1301,9,1
1,NewOrder,1746794124.914478,4886,9,1
1,NewOrder,1746794124.916637,9054,6,1
1,NewOrder,1746794124.919445,5330,9,1
1,NewOrder,1746794124.924801,3857,9,1
2,Payment,1746794124.925533,50908,4,1
2,Payment,1746794124.925710,1387,6,1
1,NewOrder,1746794124.927120,8922,6,1
2,Payment,1746794124.928682,51691,9,1
2,Payment,1746794124.934911,39655,7,1
2,Payment,1746794124.936065,40498,6,1
1,NewOrder,1746794124.937944,8266,0,1
2,Payment,1746794124.946310,73965,0,1
2,Payment,1746794124.953042,41022,3,1
2,Payment,1746794124.964752,74543,1,1
2,Payment,1746794124.974586,1354,7,1
2,Payment,1746794124.975963,40013,7,1
1,NewOrder,1746794124.976454,6133,4,1
2,Payment,1746794124.976569,42540,6,1
4,Delivery,1746794124.980392,120539,9,1
1,NewOrder,1746794124.982610,3663,4,1
5,StockLevel,1746794124.986295,32180,4,1
1,NewOrder,1746794124.994083,3888,3,1
2,Payment,1746794124.997992,1378,3,1
2,Payment,1746794124.999386,39741,3,1
1,NewOrder,1746794125.015997,3958,7,1
1,NewOrder,1746794125.018494,3902,4,1
1,NewOrder,1746794125.019125,4700,6,1
1,NewOrder,1746794125.019967,6570,7,1
1,NewOrder,1746794125.020284,7666,0,1
2,Payment,1746794125.022421,1099,4,1
1,NewOrder,1746794125.023541,5410,4,1
3,OrderStatus,1746794125.023835,72524,6,1
1,NewOrder,1746794125.026557,5014,7,1
2,Payment,1746794125.027811,39217,2,1
4,Delivery,1746794125.027964,100090,0,1
2,Payment,1746794125.028962,921,4,1
4,Delivery,1746794125.029891,617792,4,1
3,OrderStatus,1746794125.031591,54268,7,1
4,Delivery,1746794125.036024,91460,8,1
2,Payment,1746794125.039146,3269,3,1
1,NewOrder,1746794125.039312,3069,1,1
2,Payment,1746794125.042401,1380,1,1
1,NewOrder,1746794125.042429,3612,5,1
1,NewOrder,1746794125.042429,5282,3,1
2,Payment,1746794125.043793,55144,1,1
2,Payment,1746794125.046053,886,5,1
1,NewOrder,1746794125.046949,3986,5,1
3,OrderStatus,1746794125.047724,18754,3,1
1,NewOrder,1746794125.050950,5732,5,1
2,Payment,1746794125.056700,42544,5,1
2,Payment,1746794125.066500,39154,3,1
2,Payment,1746794125.067040,1214,2,1
1,NewOrder,1746794125.068266,6124,2,1
2,Payment,1746794125.074418,38564,2,1
2,Payment,1746794125.085879,1762,7,1
1,NewOrder,1746794125.087662,3255,7,1
1,NewOrder,1746794125.090939,8237,7,1
2,Payment,1746794125.096381,42695,6,1
1,NewOrder,1746794125.098956,4847,1,1
1,NewOrder,1746794125.099191,5531,7,1
2,Payment,1746794125.099275,41015,5,1
2,Payment,1746794125.100947,44130,9,1
1,NewOrder,1746794125.103823,7766,1,1
1,NewOrder,1746794125.104737,4792,7,1
1,NewOrder,1746794125.105668,3512,3,1
1,NewOrder,1746794125.109201,3526,3,1
2,Payment,1746794125.109545,1704,7,1
1,NewOrder,1746794125.111265,5524,7,1
3,OrderStatus,1746794125.111607,25137,1,1
4,Delivery,1746794125.112738,76352,3,1
1,NewOrder,1746794125.112992,3793,2,1
1,NewOrder,1746794125.116803,3913,2,1
3,OrderStatus,1746794125.116804,15296,7,1
1,NewOrder,1746794125.120735,3886,2,1
3,OrderStatus,1746794125.124641,16691,2,1
1,NewOrder,1746794125.127501,6435,8,1
2,Payment,1746794125.128069,1622,0,1
1,NewOrder,1746794125.129711,5233,0,1
2,Payment,1746794125.132117,39358,7,1
2,Payment,1746794125.133954,1070,8,1
2,Payment,1746794125.134960,43774,0,1
2,Payment,1746794125.135036,43206,8,1
2,Payment,1746794125.136762,50686,1,1
1,NewOrder,1746794125.139093,2857,6,1
1,NewOrder,1746794125.140306,7665,5,1
1,NewOrder,1746794125.141351,3731,2,1
3,OrderStatus,1746794125.141962,52866,6,1
2,Payment,1746794125.145094,43773,9,1
1,NewOrder,1746794125.145096,6440,2,1
1,NewOrder,1746794125.147991,5641,5,1
2,Payment,1746794125.151557,1357,2,1
1,NewOrder,1746794125.152931,8251,2,1
2,Payment,1746794125.153653,56667,5,1
2,Payment,1746794125.161212,51377,2,1
1,NewOrder,1746794125.171498,4537,7,1
1,NewOrder,1746794125.176057,2554,7,1
1,NewOrder,1746794125.178261,5307,8,1
1,NewOrder,1746794125.178622,3144,7,1
2,Payment,1746794125.178746,43109,0,1
1,NewOrder,1746794125.181784,2892,7,1
2,Payment,1746794125.183599,39553,8,1
1,NewOrder,1746794125.184719,6332,7,1
1,NewOrder,1746794125.187465,2884,1,1
2,Payment,1746794125.188883,46017,9,1
1,NewOrder,1746794125.189107,4757,3,1
1,NewOrder,1746794125.190360,4075,1,1
2,Payment,1746794125.191065,1268,7,1
1,NewOrder,1746794125.192345,3618,7,1
1,NewOrder,1746794125.193878,3161,3,1
2,Payment,1746794125.194445,1521,1,1
3,OrderStatus,1746794125.194839,62139,6,1
2,Payment,1746794125.195975,960,7,1
2,Payment,1746794125.195977,77156,1,1
2,Payment,1746794125.196945,37384,7,1
2,Payment,1746794125.197052,37423,3,1
1,NewOrder,1746794125.210340,3544,5,1
1,NewOrder,1746794125.212608,2209,2,1
2,Payment,1746794125.213899,39240,5,1
2,Payment,1746794125.214830,45454,2,1
1,NewOrder,1746794125.221879,4406,0,1
2,Payment,1746794125.223169,50989,8,1
2,Payment,1746794125.226303,1242,0,1
1,NewOrder,1746794125.227572,4044,0,1
2,Payment,1746794125.231636,39454,0,1
2,Payment,1746794125.234346,37643,7,1
2,Payment,1746794125.234488,37527,3,1
4,Delivery,1746794125.234910,104998,9,1
5,StockLevel,1746794125.253158,34428,5,1
2,Payment,1746794125.257000,44382,6,1
2,Payment,1746794125.260311,49269,2,1
2,Payment,1746794125.271117,40342,0,1
1,NewOrder,1746794125.272006,6079,7,1
1,NewOrder,1746794125.272027,7507,3,1
2,Payment,1746794125.273145,52577,1,1
2,Payment,1746794125.274169,40184,8,1
2,Payment,1746794125.278101,51277,7,1
1,NewOrder,1746794125.279552,5878,3,1
1,NewOrder,1746794125.285452,3754,3,1
1,NewOrder,1746794125.287604,5122,5,1
2,Payment,1746794125.289224,1502,3,1
2,Payment,1746794125.290742,1256,3,1
2,Payment,1746794125.292013,38671,3,1
1,NewOrder,1746794125.292739,6343,5,1
2,Payment,1746794125.299109,1146,5,1
1,NewOrder,1746794125.300272,5652,5,1
