Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,148.800,31.428,0.460,1.063,43.982,46.566,55.030,70.002,81.480,107.712,0.032
5,186.600,30.121,0.392,0.823,43.674,45.932,54.767,74.261,81.924,99.547,0.033
10,186.600,29.028,0.365,0.703,43.461,45.299,54.331,68.025,80.730,92.540,0.034
15,193.800,28.637,0.363,0.679,43.491,45.185,53.759,72.798,80.258,82.525,0.035
20,192.400,29.929,0.347,0.684,43.602,45.192,53.392,70.981,79.449,81.252,0.033
25,180.800,29.230,0.359,0.639,43.431,45.249,54.164,72.738,80.006,131.566,0.034
30,195.000,30.112,0.360,0.678,43.482,44.935,53.230,71.290,80.951,95.965,0.033
35,200.000,29.885,0.332,0.647,43.347,44.518,53.860,75.617,79.350,83.549,0.033
40,194.600,30.439,0.339,0.655,43.393,45.080,55.075,73.184,80.367,123.807,0.033
45,199.800,30.375,0.331,0.621,43.444,44.830,56.847,75.409,80.156,94.925,0.033
50,179.600,30.128,0.361,0.640,43.340,44.685,52.993,71.721,79.730,119.374,0.033
55,198.400,29.758,0.338,0.595,43.294,44.962,54.224,73.222,79.373,93.255,0.034
60,26.800,32.711,0.316,0.671,43.461,44.761,53.143,77.859,79.457,91.647,0.031
