Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,72.800,3.914,1.032,1.905,3.142,5.667,6.976,7.435,8.765,34.964,0.256
5,62.200,4.606,0.941,3.112,5.037,6.002,6.689,7.126,8.243,12.638,0.217
10,57.600,5.098,0.999,4.197,5.543,6.157,6.839,7.098,7.635,9.177,0.196
15,51.000,5.353,1.140,4.528,5.696,6.328,6.750,7.156,8.429,12.815,0.187
20,48.200,5.471,1.109,4.758,5.712,6.316,6.731,7.130,8.092,8.226,0.183
25,48.800,5.429,1.897,4.618,5.653,6.308,6.911,7.151,7.739,7.913,0.184
30,55.200,5.179,1.185,4.462,5.509,6.159,6.671,7.013,7.695,13.202,0.193
35,47.200,5.668,2.388,5.056,5.759,6.289,6.924,7.374,8.153,8.299,0.176
40,47.800,5.245,1.299,4.453,5.507,6.134,6.664,7.219,7.873,8.054,0.191
45,49.600,5.435,1.277,4.854,5.709,6.272,6.811,7.182,7.592,7.806,0.184
50,46.800,5.576,1.028,5.034,5.734,6.409,6.981,7.460,7.875,8.046,0.179
55,51.800,5.458,1.194,4.833,5.775,6.333,6.733,7.065,8.093,8.509,0.183
