Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.200,236.028,13.101,49.371,55.508,426.059,853.730,995.425,1201.547,1201.547,0.004
5,153.000,37.060,4.207,19.202,41.810,46.440,49.302,56.912,83.988,92.809,0.027
10,121.400,45.518,6.637,39.121,43.158,47.954,74.512,80.355,108.875,117.927,0.022
15,322.200,17.315,1.385,9.629,12.990,16.624,41.058,46.092,77.341,84.957,0.058
20,264.400,21.809,5.782,12.055,14.943,37.254,44.966,47.385,51.229,83.608,0.046
25,295.400,18.954,3.519,11.360,13.926,17.105,43.839,46.661,75.421,86.828,0.053
30,323.200,17.994,1.015,11.517,14.399,21.748,33.689,39.347,50.785,68.398,0.056
35,393.400,14.494,4.364,11.107,13.286,15.536,17.677,19.992,46.986,84.045,0.069
40,307.400,18.534,3.761,11.270,13.483,16.680,41.910,46.276,49.967,137.710,0.054
45,437.600,13.022,5.186,10.949,12.907,14.870,16.476,17.267,19.100,21.898,0.077
50,454.600,13.043,3.288,10.987,12.894,15.064,16.608,17.527,19.215,24.457,0.077
55,354.400,15.850,4.275,11.656,14.069,16.535,19.828,39.355,46.715,89.294,0.063
60,76.400,13.380,4.572,11.227,13.234,15.136,16.628,18.041,21.394,23.897,0.075
