Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1746647657.18545	1746648040.2411773	383.05572724342346	0.0
2	1746648040.2538369	1746648391.8564541	351.60261726379395	0.012659549713134766
3	1746648391.9123514	1746648724.5669203	332.65456891059875	0.05589723587036133
4	1746648724.6233037	1746649047.2947884	322.671484708786	0.056383371353149414
5	1746649047.3521287	1746649362.7031465	315.35101771354675	0.057340383529663086
6	1746649362.7617853	1746649676.960587	314.19880175590515	0.058638811111450195
7	1746649677.019994	1746649987.2044928	310.18449878692627	0.05940699577331543
8	1746649987.2646546	1746650291.0700333	303.8053786754608	0.06016182899475098
9	1746650293.5673923	1746650570.2928932	276.72550082206726	2.497359037399292
10	1746650570.3542948	1746650932.7537456	362.3994507789612	0.0614016056060791
11	1746650932.7680852	1746651253.7207906	320.9527053833008	0.014339685440063477
12	1746651253.7876818	1746651556.3236313	302.53594946861267	0.06689119338989258
13	1746651556.387896	1746651947.2415504	390.85365438461304	0.06426477432250977
14	1746651947.3071718	1746652272.282312	324.9751400947571	0.06562137603759766
15	1746652272.2983916	1746652594.0082517	321.70986008644104	0.01607966423034668
16	1746652594.077497	1746652920.5952506	326.5177536010742	0.0692453384399414
17	1746652920.7375124	1746653283.6386652	362.9011528491974	0.14226174354553223
18	1746653286.0763538	1746653680.0565083	393.98015451431274	2.4376885890960693
19	1746653680.130547	1746654073.21773	393.0871829986572	0.07403874397277832
20	1746654073.2337215	1746654477.6284597	404.39473819732666	0.0159914493560791
21	1746654477.6449718	1746654824.4407928	346.7958209514618	0.016512155532836914
22	1746654824.5126755	1746655159.5223503	335.00967478752136	0.07188272476196289
23	1746655159.581143	1746655520.1994143	360.6182713508606	0.0587925910949707
24	1746655520.2162588	1746655926.4278088	406.2115499973297	0.016844511032104492
25	1746655926.5798488	1746656315.593443	389.0135941505432	0.1520400047302246
26	1746656318.0655546	1746656693.9726496	375.90709495544434	2.472111701965332
27	1746656693.9907634	1746657065.2380514	371.2472879886627	0.01811385154724121
28	1746657065.301258	1746657472.9257145	407.62445640563965	0.06320667266845703
29	1746657473.1575236	1746657886.1111329	412.95360922813416	0.23180913925170898
30	1746657886.1892147	1746658298.5754375	412.38622283935547	0.07808184623718262
31	1746658298.6435702	1746658710.249592	411.6060218811035	0.06813263893127441
32	1746658710.2999	1746659109.241313	398.9414129257202	0.0503079891204834
33	1746659111.5887222	1746659491.3762126	379.7874903678894	2.347409248352051
34	1746659491.456793	1746659882.2834852	390.8266921043396	0.08058047294616699
35	1746659882.3031013	1746660293.4691236	411.1660223007202	0.019616127014160156
36	1746660293.5519998	1746660703.6854813	410.13348150253296	0.08287620544433594
37	1746660703.7047741	1746661097.395157	393.6903829574585	0.019292831420898438
38	1746661097.414827	1746661475.789762	378.3749349117279	0.01967000961303711
39	1746661475.809692	1746661850.2649636	374.45527172088623	0.019929885864257812
40	1746661850.353511	1746662223.7800784	373.4265673160553	0.0885474681854248
41	1746662226.2770512	1746662621.99237	395.71531867980957	2.4969727993011475
42	1746662622.0595317	1746663005.569725	383.5101933479309	0.06716179847717285
43	1746663005.6605752	1746663401.6808548	396.0202796459198	0.0908501148223877
44	1746663401.7025135	1746663804.0016267	402.2991132736206	0.021658658981323242
45	1746663804.0966315	1746664206.1006913	402.00405979156494	0.09500479698181152
46	1746664206.1223927	1746664595.6901934	389.56780076026917	0.021701335906982422
47	1746664595.7125778	1746664991.8907325	396.17815470695496	0.0223844051361084
48	1746664991.9135683	1746665333.2213128	341.30774450302124	0.022835731506347656
49	1746665335.7779777	1746665707.9308333	372.15285563468933	2.5566649436950684
50	1746665707.9532726	1746666133.670772	425.7174994945526	0.022439241409301758
51	1746666133.6952128	1746666514.1703107	380.4750978946686	0.024440765380859375
52	1746666514.1930573	1746666962.9939985	448.8009412288666	0.022746562957763672
53	1746666963.0954602	1746667386.1658027	423.07034254074097	0.10146164894104004
54	1746667386.1897137	1746667762.2889733	376.09925961494446	0.023910999298095703
55	1746667762.3980377	1746668137.9508452	375.5528075695038	0.10906434059143066
56	1746668139.414384	1746668499.1215656	359.7071816921234	1.463538646697998
57	1746668501.5747938	1746668874.9479814	373.37318754196167	2.453228235244751
58	1746668874.97185	1746669265.2787719	390.30692195892334	0.023868560791015625
59	1746669265.3030868	1746669629.802585	364.499498128891	0.02431488037109375
60	1746669629.8269708	1746670023.400146	393.5731751918793	0.024385929107666016
61	1746670023.42678	1746670408.984148	385.55736804008484	0.02663397789001465
62	1746670409.0738082	1746670818.8605518	409.78674364089966	0.0896601676940918
63	1746670818.959034	1746671212.9788005	394.0197665691376	0.09848213195800781
64	1746671213.07732	1746671594.4322033	381.3548831939697	0.09851956367492676
65	1746671594.6184006	1746671993.7607539	399.1423532962799	0.18619728088378906
66	1746671996.3411896	1746672387.6108093	391.26961970329285	2.5804357528686523
67	1746672387.742385	1746672774.3883495	386.64596462249756	0.1315755844116211
68	1746672774.457565	1746673182.8767898	408.4192247390747	0.06921553611755371
69	1746673182.989537	1746673532.472957	349.4834198951721	0.1127471923828125
70	1746673532.5917618	1746673917.8711908	385.2794289588928	0.118804931640625
71	1746673917.9618359	1746674305.303062	387.34122610092163	0.09064507484436035
72	1746674305.3299377	1746674704.6582127	399.32827496528625	0.026875734329223633
73	1746674707.488265	1746675074.8867643	367.398499250412	2.830052375793457
74	1746675074.958515	1746675459.6647155	384.7062005996704	0.07175064086914062
75	1746675459.69199	1746675802.3560255	342.66403555870056	0.027274370193481445
76	1746675802.4816332	1746676126.3286686	323.84703540802	0.12560772895812988
77	1746676126.4518595	1746676439.0354788	312.5836193561554	0.12319087982177734
78	1746676439.1639736	1746676795.6415164	356.47754287719727	0.1284947395324707
79	1746676795.752859	1746677173.9509277	378.1980686187744	0.1113426685333252
