Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1747870004.790562,58642,6,1
2,Payment,1747870004.796589,43603,3,1
2,Payment,1747870004.803771,43135,1,1
1,NewOrder,1747870004.805277,2345,7,1
2,Payment,1747870004.807715,549,7,1
2,Payment,1747870004.808277,45020,7,1
2,Payment,1747870004.808591,43459,0,1
1,NewOrder,1747870004.813412,2972,4,1
1,NewOrder,1747870004.816406,2881,4,1
2,Payment,1747870004.819310,40094,4,1
1,NewOrder,1747870004.830003,3847,2,1
2,Payment,1747870004.832637,1005,8,1
1,NewOrder,1747870004.833665,2961,8,1
1,NewOrder,1747870004.833863,2613,2,1
2,Payment,1747870004.836493,50582,2,1
2,Payment,1747870004.836640,696,8,1
2,Payment,1747870004.837347,45661,8,1
2,Payment,1747870004.840209,646,3,1
1,NewOrder,1747870004.840866,2223,3,1
1,NewOrder,1747870004.843109,1895,3,1
2,Payment,1747870004.845022,44955,3,1
4,Delivery,1747870004.846926,56672,1,1
1,NewOrder,1747870004.849223,4032,6,1
1,NewOrder,1747870004.851416,3144,5,1
1,NewOrder,1747870004.852064,3528,0,1
1,NewOrder,1747870004.853277,3919,6,1
2,Payment,1747870004.853310,1006,7,1
4,Delivery,1747870004.854326,337526,7,1
1,NewOrder,1747870004.854571,2063,5,1
5,StockLevel,1747870004.855618,3907,0,1
1,NewOrder,1747870004.856646,2330,5,1
1,NewOrder,1747870004.857200,3592,6,1
1,NewOrder,1747870004.858987,3595,5,1
1,NewOrder,1747870004.859422,2097,4,1
1,NewOrder,1747870004.859534,3197,0,1
1,NewOrder,1747870004.860804,2982,6,1
2,Payment,1747870004.861525,40356,4,1
1,NewOrder,1747870004.862590,4468,5,1
1,NewOrder,1747870004.862747,3789,0,1
1,NewOrder,1747870004.863799,3205,6,1
1,NewOrder,1747870004.866558,2877,0,1
1,NewOrder,1747870004.867018,2552,6,1
5,StockLevel,1747870004.867071,3575,5,1
4,Delivery,1747870004.869455,88986,0,1
1,NewOrder,1747870004.869588,4475,6,1
2,Payment,1747870004.870660,47125,5,1
2,Payment,1747870004.874088,69220,6,1
1,NewOrder,1747870004.880409,2867,9,1
2,Payment,1747870004.883055,47464,8,1
1,NewOrder,1747870004.883292,2044,9,1
1,NewOrder,1747870004.885356,3458,9,1
2,Payment,1747870004.887091,43988,2,1
1,NewOrder,1747870004.888851,2804,9,1
1,NewOrder,1747870004.889993,1817,3,1
1,NewOrder,1747870004.891674,4814,9,1
1,NewOrder,1747870004.891821,1374,3,1
1,NewOrder,1747870004.893207,1488,3,1
1,NewOrder,1747870004.894708,1990,3,1
1,NewOrder,1747870004.896508,5371,9,1
1,NewOrder,1747870004.896709,1717,3,1
1,NewOrder,1747870004.898439,1308,3,1
1,NewOrder,1747870004.899758,2257,3,1
2,Payment,1747870004.901899,1285,9,1
1,NewOrder,1747870004.901900,3042,4,1
1,NewOrder,1747870004.902026,2352,3,1
2,Payment,1747870004.903200,1208,9,1
1,NewOrder,1747870004.903611,2672,1,1
3,OrderStatus,1747870004.904394,50238,3,1
4,Delivery,1747870004.904419,163394,9,1
2,Payment,1747870004.904949,54699,4,1
1,NewOrder,1747870004.906296,1991,1,1
2,Payment,1747870004.908298,44238,1,1
2,Payment,1747870004.917815,47984,5,1
2,Payment,1747870004.930544,43242,8,1
2,Payment,1747870004.931094,44429,2,1
2,Payment,1747870004.943336,45762,6,1
1,NewOrder,1747870004.952562,2205,1,1
2,Payment,1747870004.954650,890,3,1
1,NewOrder,1747870004.954782,3235,1,1
2,Payment,1747870004.955554,776,3,1
1,NewOrder,1747870004.956343,1804,3,1
3,OrderStatus,1747870004.958033,51760,1,1
2,Payment,1747870004.958155,1315,3,1
2,Payment,1747870004.958451,43537,0,1
3,OrderStatus,1747870004.959487,66615,3,1
2,Payment,1747870004.959660,43883,4,1
2,Payment,1747870004.965823,43356,5,1
1,NewOrder,1747870004.973808,1427,8,1
2,Payment,1747870004.975253,621,8,1
2,Payment,1747870004.975537,569,2,1
1,NewOrder,1747870004.975884,2286,8,1
2,Payment,1747870004.976115,44443,2,1
2,Payment,1747870004.978182,513,8,1
1,NewOrder,1747870004.978705,2581,8,1
1,NewOrder,1747870004.981310,2920,8,1
1,NewOrder,1747870004.984252,2446,8,1
1,NewOrder,1747870004.986716,1621,8,1
2,Payment,1747870004.988352,45128,8,1
1,NewOrder,1747870004.989111,5249,6,1
2,Payment,1747870004.994388,69800,6,1
2,Payment,1747870005.002011,743,0,1
5,StockLevel,1747870005.002767,2423,0,1
1,NewOrder,1747870005.003562,2211,4,1
2,Payment,1747870005.005205,48234,0,1
5,StockLevel,1747870005.005788,2740,4,1
1,NewOrder,1747870005.008552,3386,4,1
2,Payment,1747870005.009194,891,5,1
2,Payment,1747870005.009809,46864,1,1
2,Payment,1747870005.010095,44353,5,1
2,Payment,1747870005.011956,1234,4,1
1,NewOrder,1747870005.013205,2460,4,1
1,NewOrder,1747870005.015685,3816,4,1
2,Payment,1747870005.019528,54878,4,1
3,OrderStatus,1747870005.020574,15941,2,1
1,NewOrder,1747870005.026125,1666,3,1
1,NewOrder,1747870005.027813,2360,3,1
1,NewOrder,1747870005.030191,2958,3,1
2,Payment,1747870005.033169,567,3,1
2,Payment,1747870005.033494,45537,8,1
2,Payment,1747870005.033747,43422,3,1
3,OrderStatus,1747870005.036533,52128,2,1
2,Payment,1747870005.053461,703,0,1
2,Payment,1747870005.054179,44136,0,1
1,NewOrder,1747870005.054465,1794,5,1
