Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.800,168.674,56.672,127.335,151.034,181.466,261.084,321.339,391.405,391.405,0.006
5,19.000,154.285,121.220,125.770,133.478,166.869,201.974,248.935,326.580,326.580,0.006
10,18.400,150.570,121.228,125.625,133.505,162.219,193.596,245.570,318.172,318.172,0.007
15,18.400,167.277,119.621,129.403,146.203,201.831,238.269,279.612,402.483,402.483,0.006
20,17.000,159.992,120.683,125.562,138.533,172.085,230.960,266.445,364.945,364.945,0.006
25,20.400,154.811,121.373,124.526,135.240,164.689,213.853,255.110,371.844,399.355,0.006
30,16.600,144.601,120.833,126.484,134.174,153.699,174.061,198.819,253.586,253.586,0.007
35,19.200,157.128,120.292,125.184,135.819,163.015,206.965,303.913,380.620,380.620,0.006
40,21.400,147.989,121.292,124.390,137.380,163.717,181.912,195.642,272.026,338.288,0.007
45,17.400,149.329,120.465,124.919,134.388,156.616,191.627,229.343,329.895,329.895,0.007
50,17.400,152.621,119.709,126.100,140.065,158.978,204.957,229.668,422.803,422.803,0.007
55,15.000,152.795,119.096,124.817,130.840,158.823,209.895,253.981,392.488,392.488,0.007
60,2.800,137.763,121.877,124.611,130.332,155.214,167.591,170.435,170.435,170.435,0.007
