Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1747947010.9858704	1747947103.6646981	92.67882776260376	0.0
2	1747947103.6810515	1747947199.5711153	95.8900637626648	0.016353368759155273
3	1747947199.5876617	1747947254.9168868	55.329225063323975	0.01654648780822754
4	1747947254.989497	1747947360.7760427	105.786545753479	0.07261013984680176
5	1747947360.7932744	1747947409.9055667	49.11229228973389	0.01723170280456543
6	1747947409.9851384	1747947505.5738633	95.58872485160828	0.07957172393798828
7	1747947505.603543	1747947602.053329	96.44978594779968	0.02967977523803711
8	1747947602.1339598	1747947701.4624205	99.32846069335938	0.08063077926635742
9	1747947703.847424	1747947800.7656398	96.91821575164795	2.3850035667419434
10	1747947800.7838702	1747947893.8469617	93.06309151649475	0.018230438232421875
11	1747947893.8653443	1747947989.7091656	95.84382128715515	0.018382549285888672
12	1747947989.7909532	1747948083.1693945	93.37844133377075	0.0817875862121582
13	1747948083.2518551	1747948176.1823096	92.93045449256897	0.08246064186096191
14	1747948176.2625444	1747948277.648486	101.38594150543213	0.08023476600646973
15	1747948277.6686666	1747948323.6946452	46.025978565216064	0.020180702209472656
16	1747948323.784759	1747948424.1069376	100.32217860221863	0.09011387825012207
17	1747948424.2554655	1747948470.2300587	45.97459316253662	0.1485278606414795
18	1747948472.6589108	1747948565.034545	92.37563419342041	2.428852081298828
19	1747948565.1246848	1747948658.1233885	92.99870371818542	0.09013986587524414
20	1747948658.1738787	1747948751.9754255	93.8015468120575	0.05049014091491699
21	1747948752.0680223	1747948844.871534	92.80351185798645	0.09259676933288574
22	1747948844.8929048	1747948996.7767684	151.88386368751526	0.021370649337768555
23	1747948996.8703582	1747949089.273822	92.40346384048462	0.09358978271484375
24	1747949089.3421304	1747949184.8124828	95.47035241127014	0.06830835342407227
25	1747949184.8764298	1747949231.7584538	46.88202404975891	0.06394696235656738
26	1747949234.0766768	1747949326.0703154	91.99363851547241	2.318222999572754
27	1747949326.1728802	1747949428.234596	102.06171584129333	0.10256481170654297
28	1747949428.3345962	1747949474.4665232	46.13192701339722	0.10000014305114746
29	1747949474.5715551	1747949566.623551	92.05199575424194	0.10503196716308594
30	1747949566.7154067	1747949613.1536267	46.43822002410889	0.09185576438903809
31	1747949613.2613373	1747949705.2641144	92.00277709960938	0.10771059989929199
32	1747949705.305907	1747949798.3468978	93.04099082946777	0.04179263114929199
33	1747949800.9916754	1747949894.0672607	93.07558536529541	2.644777536392212
34	1747949894.175729	1747949990.3939447	96.21821570396423	0.10846829414367676
35	1747949990.4191332	1747950090.233773	99.81463980674744	0.025188446044921875
36	1747950090.3427193	1747950185.0792675	94.73654818534851	0.10894632339477539
37	1747950185.1580112	1747950287.1611874	102.00317621231079	0.07874369621276855
38	1747950287.2726107	1747950380.3762918	93.1036810874939	0.11142325401306152
39	1747950380.4016302	1747950481.3021486	100.9005184173584	0.025338411331176758
40	1747950481.4150832	1747950574.1750455	92.75996232032776	0.11293458938598633
41	1747950576.2827814	1747950673.4291382	97.14635682106018	2.1077358722686768
42	1747950673.5442638	1747950766.108447	92.56418323516846	0.11512565612792969
43	1747950766.1349368	1747950859.7501087	93.61517190933228	0.026489734649658203
44	1747950859.8719244	1747950907.8446198	47.97269535064697	0.12181568145751953
45	1747950907.9632034	1747950999.695565	91.73236155509949	0.11858367919921875
46	1747950999.7296448	1747951093.7923741	94.0627293586731	0.034079790115356445
47	1747951093.820059	1747951187.2071354	93.38707637786865	0.027684926986694336
48	1747951187.269725	1747951280.3755956	93.10587048530579	0.06258964538574219
49	1747951282.796751	1747951375.7395873	92.94283628463745	2.4211554527282715
50	1747951375.7679393	1747951469.1202374	93.35229802131653	0.028352022171020508
51	1747951469.2371807	1747951562.7748506	93.53766989707947	0.116943359375
52	1747951562.8554995	1747951659.332782	96.47728252410889	0.08064889907836914
53	1747951659.457222	1747951759.336758	99.87953591346741	0.12443995475769043
54	1747951759.4510846	1747951805.8904765	46.43939185142517	0.11432671546936035
55	1747951806.0209002	1747951898.1263778	92.10547757148743	0.13042378425598145
56	1747951898.1892884	1747951944.7258496	46.536561250686646	0.06291055679321289
57	1747951947.0328367	1747952039.0671735	92.03433680534363	2.3069870471954346
58	1747952039.193268	1747952132.7399716	93.54670357704163	0.12609457969665527
59	1747952132.8736293	1747952229.279559	96.40592956542969	0.13365769386291504
60	1747952229.3429286	1747952322.6424065	93.29947781562805	0.0633697509765625
61	1747952322.7669742	1747952370.0170164	47.2500422000885	0.12456774711608887
62	1747952370.1578596	1747952470.7586389	100.60077929496765	0.14084315299987793
63	1747952470.8814132	1747952563.9143517	93.0329384803772	0.12277436256408691
64	1747952563.9649663	1747952610.6397848	46.67481851577759	0.05061459541320801
65	1747952610.8667533	1747952656.106828	45.240074634552	0.22696852684020996
66	1747952658.4281404	1747952753.594284	95.16614365577698	2.321312427520752
67	1747952753.7326334	1747952846.9004445	93.16781115531921	0.13834929466247559
68	1747952846.9855318	1747952943.153077	96.16754508018494	0.08508729934692383
69	1747952943.2668464	1747953036.7727826	93.50593614578247	0.11376953125
70	1747953036.8951452	1747953129.9058266	93.01068139076233	0.12236261367797852
71	1747953129.9964278	1747953222.906945	92.91051721572876	0.09060120582580566
72	1747953223.0462995	1747953315.8743498	92.82805037498474	0.13935446739196777
73	1747953318.2812572	1747953419.965534	101.68427681922913	2.406907320022583
74	1747953420.110234	1747953521.64552	101.53528594970703	0.1447000503540039
75	1747953521.7864075	1747953615.1785877	93.39218020439148	0.14088749885559082
76	1747953615.322865	1747953661.6120462	46.28918123245239	0.14427733421325684
77	1747953661.7617648	1747953762.3876028	100.62583804130554	0.1497185230255127
78	1747953762.5139477	1747953809.4458878	46.93194007873535	0.12634491920471191
79	1747953809.5633342	1747953909.8939598	100.33062553405762	0.1174464225769043
80	1747953910.0437112	1747954009.4132316	99.36952042579651	0.1497514247894287
