Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,178.000,31.117,0.415,0.907,43.543,45.934,57.760,75.092,87.529,214.036,0.032
5,195.000,30.915,0.355,0.656,43.671,45.242,58.457,77.352,81.015,131.714,0.032
10,209.400,29.645,0.325,0.594,43.394,45.063,56.503,77.242,80.627,84.188,0.034
15,196.800,29.489,0.330,0.584,43.335,44.856,52.581,77.261,80.087,92.420,0.034
20,195.800,28.591,0.334,0.534,43.181,44.473,54.832,76.049,79.657,99.230,0.035
25,190.800,30.003,0.359,0.565,43.225,44.831,59.516,77.886,79.844,81.586,0.033
30,177.800,30.877,0.361,0.584,43.448,44.906,57.528,77.193,80.225,82.415,0.032
35,206.000,29.621,0.365,0.542,43.338,44.763,56.213,77.342,79.774,101.281,0.034
40,194.200,29.835,0.365,0.545,43.319,44.950,56.836,77.683,79.599,102.816,0.034
45,199.200,29.260,0.357,0.551,43.138,44.804,55.415,77.128,79.666,89.670,0.034
50,189.600,28.544,0.331,0.543,43.113,44.598,55.590,75.382,79.832,82.944,0.035
55,205.800,29.302,0.320,0.555,43.244,44.880,53.718,76.412,80.168,107.321,0.034
