Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.400,168.121,83.196,127.038,150.316,195.327,252.080,287.200,449.826,449.826,0.006
5,16.200,164.221,118.935,124.786,139.709,174.972,245.544,294.605,353.338,353.338,0.006
10,15.000,149.202,118.293,123.356,127.694,153.376,197.118,270.751,353.396,353.396,0.007
15,18.400,148.803,118.392,124.071,130.309,166.134,201.438,227.957,257.203,257.203,0.007
20,20.000,151.400,118.767,123.199,130.527,163.519,218.672,248.394,303.819,303.819,0.007
25,17.000,163.509,118.160,122.865,130.358,192.546,248.110,278.718,373.178,373.178,0.006
30,21.600,153.869,119.384,123.787,134.473,162.204,199.015,278.513,339.792,351.946,0.006
35,17.000,143.548,119.546,123.681,130.124,151.509,182.564,209.446,298.487,298.487,0.007
40,19.400,145.360,118.603,122.268,125.841,155.606,210.837,235.471,352.056,352.056,0.007
45,19.000,145.504,118.608,122.265,125.754,148.584,181.931,215.205,475.864,475.864,0.007
50,19.800,152.123,119.110,123.863,128.206,162.050,229.501,265.431,353.268,353.268,0.007
55,16.600,148.750,118.076,122.518,128.519,155.882,205.937,250.240,324.507,324.507,0.007
