Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,Q1,1745692773.256208,1876114,0,1
2,Q2,1745692775.527648,312485,0,1
3,Q3,1745692776.128048,293967,0,1
4,Q4,1745692776.555828,132714,0,1
5,Q5,1745692777.422432,735327,0,1
6,Q6,1745692778.504713,308773,0,1
7,Q7,1745692780.238453,1387174,0,1
8,Q8,1745692782.264711,630661,0,1
9,Q9,1745692783.513379,897116,0,1
10,Q10,1745692784.668146,259234,0,1
11,Q11,1745692785.015615,65255,0,1
12,Q12,1745692785.454751,373696,0,1
13,Q13,1745692786.128228,313981,0,1
14,Q14,1745692786.547407,103967,0,1
15,Q15,1745692787.103067,443759,0,1
16,Q16,1745692787.766611,205111,0,1
17,Q17,1745692788.556209,601720,0,1
18,Q18,1745692791.514109,2327080,0,1
19,Q19,1745692793.885012,42152,0,1
20,Q20,1745692794.401613,455157,0,1
21,Q21,1745692795.769838,882899,0,1
22,Q22,1745692796.723865,68481,0,1
