Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1.000,670.121,132.714,293.967,312.485,735.327,1876.114,1876.114,1876.114,1876.114,0.001
5,0.600,775.536,308.773,308.773,630.661,1387.174,1387.174,1387.174,1387.174,1387.174,0.001
10,1.600,332.765,65.255,205.111,313.981,443.759,897.116,897.116,897.116,897.116,0.003
15,0.400,1464.400,601.720,601.720,2327.080,2327.080,2327.080,2327.080,2327.080,2327.080,0.001
20,0.800,362.172,42.152,68.481,455.157,882.899,882.899,882.899,882.899,882.899,0.003
