Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.600,142.329,94.263,126.682,136.079,153.016,175.648,189.942,207.730,207.730,0.007
5,19.400,142.651,120.054,127.575,137.069,156.779,168.922,182.014,208.177,208.177,0.007
10,18.800,145.193,119.879,125.786,135.256,157.805,183.797,196.111,222.662,222.662,0.007
15,17.600,142.846,121.620,124.961,133.078,156.337,184.171,189.217,201.050,201.050,0.007
20,19.000,142.396,121.406,126.522,134.092,153.411,171.717,191.221,231.971,231.971,0.007
25,17.400,143.393,120.983,125.430,132.869,156.322,176.824,194.711,223.480,223.480,0.007
30,18.600,141.267,120.796,125.487,133.928,154.247,165.696,176.329,258.599,258.599,0.007
35,19.000,141.421,121.400,125.631,135.709,151.557,165.488,182.372,208.904,208.904,0.007
40,19.000,139.645,118.261,125.261,130.568,147.185,164.466,197.705,216.585,216.585,0.007
45,17.600,140.722,120.482,125.547,134.562,155.260,169.144,174.928,209.589,209.589,0.007
50,20.200,142.298,119.891,124.165,130.056,153.538,191.332,196.911,200.496,206.164,0.007
55,18.400,139.790,121.295,125.510,132.494,150.434,165.511,180.708,201.011,201.011,0.007
60,3.000,131.408,121.624,123.016,124.666,140.332,147.167,168.654,168.654,168.654,0.008
