Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,175.000,30.447,0.408,0.855,43.848,46.354,54.640,66.088,79.731,119.209,0.033
5,187.800,31.082,0.399,0.757,43.882,45.890,56.031,73.255,81.503,92.942,0.032
10,194.600,29.804,0.352,0.645,43.687,45.401,53.896,65.175,79.931,82.479,0.034
15,206.800,29.047,0.334,0.674,43.639,45.126,52.117,63.894,80.339,111.066,0.034
20,195.000,29.059,0.351,0.652,43.533,45.104,51.851,69.869,79.290,82.232,0.034
25,196.600,30.531,0.343,0.701,43.606,45.517,54.829,77.450,81.352,86.827,0.033
30,201.400,29.997,0.350,0.668,43.621,45.541,54.051,71.477,80.580,131.254,0.033
35,192.800,30.520,0.330,0.628,43.460,45.259,55.660,74.001,79.910,108.083,0.033
40,201.200,28.398,0.319,0.578,43.470,45.001,53.085,70.752,80.099,135.575,0.035
45,207.200,28.926,0.347,0.597,43.498,44.873,52.261,68.481,80.271,132.004,0.035
50,193.800,29.728,0.333,0.627,43.443,45.084,54.873,73.684,79.687,97.933,0.034
55,195.800,30.550,0.330,0.631,43.524,45.229,55.264,76.103,80.582,94.875,0.033
60,35.400,31.046,0.369,0.740,43.401,45.277,56.204,77.762,79.979,80.109,0.032
